# header:
#   title: bremsstrahlung for E-incident 55 MeV
# datablock:
#   columns: 2
#   entries: 110
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.739259493061e-01
    0.85              2.749600463748e-01
    1.35              1.715244419111e-01
    1.85              1.239999749953e-01
    2.35              9.669868549055e-02
    2.85              7.897679581201e-02
    3.35              6.654502245541e-02
    3.85              5.734228113949e-02
    4.35              5.025511253988e-02
    4.85              4.462921581647e-02
    5.35              4.005488857408e-02
    5.85              3.626249761243e-02
    6.35              3.306733357388e-02
    6.85              3.033861684023e-02
    7.35              2.798115408394e-02
    7.85              2.592400505457e-02
    8.35              2.411322117842e-02
    8.85              2.250704564986e-02
    9.35              2.107265360028e-02
    9.85              1.978388510904e-02
   10.35              1.861963531261e-02
   10.85              1.756268964487e-02
   11.35              1.659886694346e-02
   11.85              1.571637949112e-02
   12.35              1.490534851264e-02
   12.85              1.415743278541e-02
   13.35              1.346554070816e-02
   13.85              1.282360473757e-02
   14.35              1.222640298096e-02
   14.85              1.166941683086e-02
   15.35              1.114871642343e-02
   15.85              1.066086777672e-02
   16.35              1.020285696774e-02
   16.85              9.772027809133e-03
   17.35              9.366030302323e-03
   17.85              8.982777753878e-03
   18.35              8.620410902896e-03
   18.85              8.277267757536e-03
   19.35              7.951858108061e-03
   19.85              7.642841891808e-03
   20.35              7.349010747607e-03
   20.85              7.069272224231e-03
   21.35              6.802636207805e-03
   21.85              6.548203212726e-03
   22.35              6.305154244272e-03
   22.85              6.072741992162e-03
   23.35              5.850283155559e-03
   23.85              5.637151733490e-03
   24.35              5.432773141895e-03
   24.85              5.236619040908e-03
   25.35              5.048202774279e-03
   25.85              4.867075338081e-03
   26.35              4.692821808380e-03
   26.85              4.525058168053e-03
   27.35              4.363428481669e-03
   27.85              4.207602374688e-03
   28.35              4.057272779417e-03
   28.85              3.912153915352e-03
   29.35              3.771979475956e-03
   29.85              3.636500997679e-03
   30.35              3.505486390186e-03
   30.85              3.378718609516e-03
   31.35              3.255994458213e-03
   31.85              3.137123498474e-03
   32.35              3.021927066084e-03
   32.85              2.910237374406e-03
   33.35              2.801896698970e-03
   33.85              2.696756634330e-03
   34.35              2.594677415822e-03
   34.85              2.495527299710e-03
   35.35              2.399181995935e-03
   35.85              2.305524148333e-03
   36.35              2.214442857748e-03
   36.85              2.125833243977e-03
   37.35              2.039596042891e-03
   37.85              1.955637235493e-03
   38.35              1.873867705993e-03
   38.85              1.794202926287e-03
   39.35              1.716562664489e-03
   39.85              1.640870715409e-03
   40.35              1.567054651065e-03
   40.85              1.495045589520e-03
   41.35              1.424777980491e-03
   41.85              1.356189406326e-03
   42.35              1.289220397076e-03
   42.85              1.223814258520e-03
   43.35              1.159916912087e-03
   43.85              1.097476745733e-03
   44.35              1.036444474900e-03
   44.85              9.767730127812e-04
   45.35              9.184173491655e-04
   45.85              8.613344372098e-04
   46.35              8.054830875402e-04
   46.85              7.508238691335e-04
   47.35              6.973190164799e-04
   47.85              6.449323425651e-04
   48.35              5.936291572524e-04
   48.85              5.433761906770e-04
   49.35              4.941415212966e-04
   49.85              4.458945082729e-04
   50.35              3.986057278813e-04
   50.85              3.522469136724e-04
   51.35              3.067909001296e-04
   51.85              2.622115695868e-04
   52.35              2.184838021870e-04
   52.85              1.755834286832e-04
   53.35              1.334871858917e-04
   53.85              9.217267462843e-05
   54.35              5.161831996611e-05
   54.85              1.180333366591e-05
