# header:
#   title: bremsstrahlung for E-incident 142 MeV
# datablock:
#   columns: 2
#   entries: 284
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.526476128821e-01
    0.85              2.267575315746e-01
    1.35              1.422675104949e-01
    1.85              1.034477710798e-01
    2.35              8.114706971378e-02
    2.85              6.667117584457e-02
    3.35              5.651644432438e-02
    3.85              4.899930540684e-02
    4.35              4.321024440138e-02
    4.85              3.861480422178e-02
    5.35              3.487832482342e-02
    5.85              3.178055985213e-02
    6.35              2.917063188419e-02
    6.85              2.694171529843e-02
    7.35              2.501605266992e-02
    7.85              2.333569738262e-02
    8.35              2.185658224949e-02
    8.85              2.054459876982e-02
    9.35              1.937293437888e-02
    9.85              1.832022068753e-02
   10.35              1.736921846395e-02
   10.85              1.650586621489e-02
   11.35              1.571858024327e-02
   11.85              1.499773190640e-02
   12.35              1.433525185591e-02
   12.85              1.372432667316e-02
   13.35              1.315916367639e-02
   13.85              1.263480667216e-02
   14.35              1.214699022572e-02
   14.85              1.169202337163e-02
   15.35              1.126669605201e-02
   15.85              1.086820326360e-02
   16.35              1.049408312280e-02
   16.85              1.014216595771e-02
   17.35              9.810532202710e-03
   17.85              9.497477369562e-03
   18.35              9.201482745304e-03
   18.85              8.921190753633e-03
   19.35              8.655384136209e-03
   19.85              8.402968280368e-03
   20.35              8.162956152086e-03
   20.85              7.934455396864e-03
   21.35              7.716657253127e-03
   21.85              7.508826987822e-03
   22.35              7.310295615820e-03
   22.85              7.120452706487e-03
   23.35              6.938740114470e-03
   23.85              6.764646499058e-03
   24.35              6.597702518776e-03
   24.85              6.437476606110e-03
   25.35              6.283571242268e-03
   25.85              6.135619664261e-03
   26.35              5.993282946900e-03
   26.85              5.856247410818e-03
   27.35              5.724222314812e-03
   27.85              5.596937796760e-03
   28.35              5.474143032431e-03
   28.85              5.355604585757e-03
   29.35              5.241104927725e-03
   29.85              5.130441104134e-03
   30.35              5.023423535026e-03
   30.85              4.919874930882e-03
   31.35              4.819629312515e-03
   31.85              4.722531123297e-03
   32.35              4.628434423699e-03
   32.85              4.537202159401e-03
   33.35              4.448705495232e-03
   33.85              4.362823208143e-03
   34.35              4.279441133196e-03
   34.85              4.198451657244e-03
   35.35              4.119753255576e-03
   35.85              4.043250067343e-03
   36.35              3.968851506022e-03
   36.85              3.896471901589e-03
   37.35              3.826030171438e-03
   37.85              3.757449517381e-03
   38.35              3.690657146350e-03
   38.85              3.625584012669e-03
   39.35              3.562164579970e-03
   39.85              3.500336601041e-03
   40.35              3.440040914031e-03
   40.85              3.381221253630e-03
   41.35              3.323824075948e-03
   41.85              3.267798395941e-03
   42.35              3.213095636358e-03
   42.85              3.159669487268e-03
   43.35              3.107475775296e-03
   43.85              3.056472341818e-03
   44.35              3.006618929389e-03
   44.85              2.957877075765e-03
   45.35              2.910210014944e-03
   45.85              2.863582584675e-03
   46.35              2.817961139957e-03
   46.85              2.773313472074e-03
   47.35              2.729608732763e-03
   47.85              2.686817363134e-03
   48.35              2.644911027004e-03
   48.85              2.603862548317e-03
   49.35              2.563645852380e-03
   49.85              2.524235910624e-03
   50.35              2.485608688664e-03
   50.85              2.447741097422e-03
   51.35              2.410610947099e-03
   51.85              2.374196903823e-03
   52.35              2.338478448765e-03
   52.85              2.303435839594e-03
   53.35              2.269050074080e-03
   53.85              2.235302855744e-03
   54.35              2.202176561389e-03
   54.85              2.169654210413e-03
   55.35              2.137719435787e-03
   55.85              2.106356456588e-03
   56.35              2.075550051998e-03
   56.85              2.045285536671e-03
   57.35              2.015548737392e-03
   57.85              1.986325970943e-03
   58.35              1.957604023114e-03
   58.85              1.929370128775e-03
   59.35              1.901611952958e-03
   59.85              1.874317572894e-03
   60.35              1.847475460934e-03
   60.85              1.821074468316e-03
   61.35              1.795103809725e-03
   61.85              1.769553048606e-03
   62.35              1.744412083175e-03
   62.85              1.719671133105e-03
   63.35              1.695320726839e-03
   63.85              1.671351689506e-03
   64.35              1.647755131384e-03
   64.85              1.624522436920e-03
   65.35              1.601645254229e-03
   65.85              1.579115485096e-03
   66.35              1.556925275406e-03
   66.85              1.535067006026e-03
   67.35              1.513533284076e-03
   67.85              1.492316934594e-03
   68.35              1.471410992565e-03
   68.85              1.450808695301e-03
   69.35              1.430503475143e-03
   69.85              1.410488952481e-03
   70.35              1.390758929075e-03
   70.85              1.371307381653e-03
   71.35              1.352128455778e-03
   71.85              1.333216459978e-03
   72.35              1.314565860111e-03
   72.85              1.296171273970e-03
   73.35              1.278027466099e-03
   73.85              1.260129342830e-03
   74.35              1.242471947514e-03
   74.85              1.225050455943e-03
   75.35              1.207860171957e-03
   75.85              1.190896523225e-03
   76.35              1.174155057188e-03
   76.85              1.157631437163e-03
   77.35              1.141321438599e-03
   77.85              1.125220945476e-03
   78.35              1.109325946840e-03
   78.85              1.093632533476e-03
   79.35              1.078136894697e-03
   79.85              1.062835315265e-03
   80.35              1.047724172415e-03
   80.85              1.032799933002e-03
   81.35              1.018059150742e-03
   81.85              1.003498463562e-03
   82.35              9.891145910402e-04
   82.85              9.749043319471e-04
   83.35              9.608645618653e-04
   83.85              9.469922309020e-04
   84.35              9.332843614794e-04
   84.85              9.197380462043e-04
   85.35              9.063504458125e-04
   85.85              8.931187871840e-04
   86.35              8.800403614291e-04
   86.85              8.671125220387e-04
   87.35              8.543326830992e-04
   87.85              8.416983175682e-04
   88.35              8.292069556086e-04
   88.85              8.168561829789e-04
   89.35              8.046436394777e-04
   89.85              7.925670174400e-04
   90.35              7.806240602838e-04
   90.85              7.688125611040e-04
   91.35              7.571303613131e-04
   91.85              7.455753493262e-04
   92.35              7.341454592882e-04
   92.85              7.228386698430e-04
   93.35              7.116530029413e-04
   93.85              7.005865226876e-04
   94.35              6.896373342224e-04
   94.85              6.788035826414e-04
   95.35              6.680834519475e-04
   95.85              6.574751640360e-04
   96.35              6.469769777115e-04
   96.85              6.365871877352e-04
   97.35              6.263041239015e-04
   97.85              6.161261501427e-04
   98.35              6.060516636616e-04
   98.85              5.960790940898e-04
   99.35              5.862069026717e-04
   99.85              5.764335814731e-04
  100.35              5.667576526133e-04
  100.85              5.571776675201e-04
  101.35              5.476922062067e-04
  101.85              5.382998765705e-04
  102.35              5.289993137114e-04
  102.85              5.197891792710e-04
  103.35              5.106681607902e-04
  103.85              5.016349710864e-04
  104.35              4.926883476472e-04
  104.85              4.838270520423e-04
  105.35              4.750498693526e-04
  105.85              4.663556076140e-04
  106.35              4.577430972788e-04
  106.85              4.492111906903e-04
  107.35              4.407587615735e-04
  107.85              4.323847045393e-04
  108.35              4.240879346029e-04
  108.85              4.158673867145e-04
  109.35              4.077220153044e-04
  109.85              3.996507938387e-04
  110.35              3.916527143891e-04
  110.85              3.837267872124e-04
  111.35              3.758720403426e-04
  111.85              3.680875191936e-04
  112.35              3.603722861723e-04
  112.85              3.527254203023e-04
  113.35              3.451460168573e-04
  113.85              3.376331870042e-04
  114.35              3.301860574559e-04
  114.85              3.228037701327e-04
  115.35              3.154854818326e-04
  115.85              3.082303639106e-04
  116.35              3.010376019656e-04
  116.85              2.939063955358e-04
  117.35              2.868359578015e-04
  117.85              2.798255152963e-04
  118.35              2.728743076242e-04
  118.85              2.659815871853e-04
  119.35              2.591466189077e-04
  119.85              2.523686799857e-04
  120.35              2.456470596256e-04
  120.85              2.389810587968e-04
  121.35              2.323699899897e-04
  121.85              2.258131769791e-04
  122.35              2.193099545939e-04
  122.85              2.128596684918e-04
  123.35              2.064616749402e-04
  123.85              2.001153406017e-04
  124.35              1.938200423255e-04
  124.85              1.875751669430e-04
  125.35              1.813801110689e-04
  125.85              1.752342809070e-04
  126.35              1.691370920602e-04
  126.85              1.630879693453e-04
  127.35              1.570863466126e-04
  127.85              1.511316665684e-04
  128.35              1.452233806032e-04
  128.85              1.393609486230e-04
  129.35              1.335438388847e-04
  129.85              1.277715278351e-04
  130.35              1.220434999543e-04
  130.85              1.163592476018e-04
  131.35              1.107182708668e-04
  131.85              1.051200774213e-04
  132.35              9.956418237748e-05
  132.85              9.405010814689e-05
  133.35              8.857738430423e-05
  133.85              8.314554745330e-05
  134.35              7.775414109624e-05
  134.85              7.240271550563e-05
  135.35              6.709082759948e-05
  135.85              6.181804081887e-05
  136.35              5.658392500843e-05
  136.85              5.138805629926e-05
  137.35              4.623001699460e-05
  137.85              4.110939545784e-05
  138.35              3.602578600303e-05
  138.85              3.097878878771e-05
  139.35              2.596800970814e-05
  139.85              2.099306029663e-05
  140.35              1.605355762122e-05
  140.85              1.114912418739e-05
  141.35              6.279387841872e-06
  141.85              1.443981678558e-06
