# header:
#   title: bremsstrahlung for E-incident 22 MeV
# datablock:
#   columns: 2
#   entries: 44
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              8.505397137138e-01
    0.85              3.421339617316e-01
    1.35              2.103250630696e-01
    1.85              1.497642177384e-01
    2.35              1.149739448885e-01
    2.85              9.239078531934e-02
    3.35              7.654886741259e-02
    3.85              6.482173337772e-02
    4.35              5.579049222444e-02
    4.85              4.862136264915e-02
    5.35              4.279225729354e-02
    5.85              3.795958020384e-02
    6.35              3.388795462434e-02
    6.85              3.041072693965e-02
    7.35              2.740659145696e-02
    7.85              2.478514839245e-02
    8.35              2.247765060512e-02
    8.85              2.043088703105e-02
    9.35              1.860302865207e-02
    9.85              1.696073965167e-02
   10.35              1.547712591701e-02
   10.85              1.413025077540e-02
   11.35              1.290204304715e-02
   11.85              1.177748154069e-02
   12.35              1.074397764609e-02
   12.85              9.790902070141e-03
   13.35              8.909217923099e-03
   13.85              8.091193281258e-03
   14.35              7.330173840940e-03
   14.85              6.620401500980e-03
   15.35              5.956868401408e-03
   15.85              5.335198588875e-03
   16.35              4.751551394846e-03
   16.85              4.202542016486e-03
   17.35              3.685175829962e-03
   17.85              3.196793743524e-03
   18.35              2.735026484685e-03
   18.85              2.297756162654e-03
   19.35              1.883083790082e-03
   19.85              1.489301713357e-03
   20.35              1.114870107234e-03
   20.85              7.583968515234e-04
   21.35              4.186202354249e-04
   21.85              9.439403653923e-05
