# header:
#   title: bremsstrahlung for E-incident 115 MeV
# datablock:
#   columns: 2
#   entries: 230
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.758093505487e-01
    0.85              2.360639601631e-01
    1.35              1.479818219150e-01
    1.85              1.075116502875e-01
    2.35              8.426282828872e-02
    2.85              6.917148769302e-02
    3.35              5.858502488708e-02
    3.85              5.074829268009e-02
    4.35              4.471310810688e-02
    4.85              3.992229148692e-02
    5.35              3.602695460900e-02
    5.85              3.279748728287e-02
    6.35              3.007659748841e-02
    6.85              2.775291788292e-02
    7.35              2.574538516253e-02
    7.85              2.399358909442e-02
    8.35              2.245158896261e-02
    8.85              2.108382613384e-02
    9.35              1.986234809958e-02
    9.85              1.876487798758e-02
   10.35              1.777344363520e-02
   10.85              1.687338572082e-02
   11.35              1.605262806322e-02
   11.85              1.530113265520e-02
   12.35              1.461048707779e-02
   12.85              1.397358823792e-02
   13.35              1.338439717633e-02
   13.85              1.283774698560e-02
   14.35              1.232919088482e-02
   14.85              1.185488098611e-02
   15.35              1.141147075507e-02
   15.85              1.099603593293e-02
   16.35              1.060600996842e-02
   16.85              1.023913094541e-02
   17.35              9.893397687426e-03
   17.85              9.567033239409e-03
   18.35              9.258454319894e-03
   18.85              8.966245634836e-03
   19.35              8.689138173813e-03
   19.85              8.425990786392e-03
   20.35              8.175774474521e-03
   20.85              7.937558944993e-03
   21.35              7.710501051509e-03
   21.85              7.493834823631e-03
   22.35              7.286862834136e-03
   22.85              7.088948699762e-03
   23.35              6.899510545446e-03
   23.85              6.718015290683e-03
   24.35              6.543973639811e-03
   24.85              6.376935677103e-03
   25.35              6.216486983141e-03
   25.85              6.062245201904e-03
   26.35              5.913856998703e-03
   26.85              5.770995358005e-03
   27.35              5.633357177662e-03
   27.85              5.500661122286e-03
   28.35              5.372645703784e-03
   28.85              5.249067561487e-03
   29.35              5.129699918075e-03
   29.85              5.014331190691e-03
   30.35              4.902763739332e-03
   30.85              4.794812736964e-03
   31.35              4.690305147750e-03
   31.85              4.589078801525e-03
   32.35              4.490981554101e-03
   32.85              4.395870524255e-03
   33.35              4.303611399352e-03
   33.85              4.214077802511e-03
   34.35              4.127150715040e-03
   34.85              4.042717948586e-03
   35.35              3.960673662089e-03
   35.85              3.880917919148e-03
   36.35              3.803356281927e-03
   36.85              3.727899438119e-03
   37.35              3.654462857866e-03
   37.85              3.582966477884e-03
   38.35              3.513334410287e-03
   38.85              3.445494673903e-03
   39.35              3.379378946067e-03
   39.85              3.314922333108e-03
   40.35              3.252063157892e-03
   40.85              3.190742762976e-03
   41.35              3.130905328033e-03
   41.85              3.072497700377e-03
   42.35              3.015469237483e-03
   42.85              2.959771660537e-03
   43.35              2.905358918123e-03
   43.85              2.852187059230e-03
   44.35              2.800214114855e-03
   44.85              2.749399987524e-03
   45.35              2.699706348116e-03
   45.85              2.651096539448e-03
   46.35              2.603535486090e-03
   46.85              2.556989609966e-03
   47.35              2.511426751288e-03
   47.85              2.466816094464e-03
   48.35              2.423128098588e-03
   48.85              2.380334432208e-03
   49.35              2.338407912056e-03
   49.85              2.297322445468e-03
   50.35              2.257052976230e-03
   50.85              2.217575433624e-03
   51.35              2.178866684448e-03
   51.85              2.140904487811e-03
   52.35              2.103667452524e-03
   52.85              2.067134996901e-03
   53.35              2.031287310831e-03
   53.85              1.996105319953e-03
   54.35              1.961570651813e-03
   54.85              1.927665603877e-03
   55.35              1.894373113266e-03
   55.85              1.861676728127e-03
   56.35              1.829560580524e-03
   56.85              1.798009360758e-03
   57.35              1.767008293038e-03
   57.85              1.736543112400e-03
   58.35              1.706600042827e-03
   58.85              1.677165776475e-03
   59.35              1.648227453954e-03
   59.85              1.619772645594e-03
   60.35              1.591789333644e-03
   60.85              1.564265895349e-03
