# header:
#   title: bremsstrahlung for E-incident 70 MeV
# datablock:
#   columns: 2
#   entries: 140
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.385037148649e-01
    0.85              2.610259053084e-01
    1.35              1.631612880159e-01
    1.85              1.181964638545e-01
    2.35              9.236560742138e-02
    2.85              7.559820938584e-02
    3.35              6.383600479374e-02
    3.85              5.512891827751e-02
    4.35              4.842346084547e-02
    4.85              4.310057195612e-02
    5.35              3.877261556945e-02
    5.85              3.518448078734e-02
    6.35              3.216140660084e-02
    6.85              2.957965711310e-02
    7.35              2.734916605906e-02
    7.85              2.540281399280e-02
    8.35              2.368955798238e-02
    8.85              2.216989022172e-02
    9.35              2.081275377237e-02
    9.85              1.959339767320e-02
   10.35              1.849185375753e-02
   10.85              1.749183462671e-02
   11.35              1.657992290830e-02
   11.85              1.574496576528e-02
   12.35              1.497761648809e-02
   12.85              1.426998310796e-02
   13.35              1.361535597354e-02
   13.85              1.300799433618e-02
   14.35              1.244295755160e-02
   14.85              1.191597038215e-02
   15.35              1.142331462438e-02
   15.85              1.096174124881e-02
   16.35              1.052839866074e-02
   16.85              1.012077373367e-02
   17.35              9.736643038720e-03
   17.85              9.374032270654e-03
   18.35              9.031182307388e-03
   18.85              8.706520671085e-03
   19.35              8.398637413919e-03
   19.85              8.106264648298e-03
   20.35              7.828259094747e-03
   20.85              7.563587140887e-03
   21.35              7.311311999853e-03
   21.85              7.070582631865e-03
   22.35              6.840624152825e-03
   22.85              6.620729502189e-03
   23.35              6.410252181345e-03
   23.85              6.208599905400e-03
   24.35              6.015229037092e-03
   24.85              5.829639692658e-03
   25.35              5.651371426901e-03
   25.85              5.479999419007e-03
   26.35              5.315131092627e-03
   26.85              5.156403113598e-03
   27.35              5.003478716983e-03
   27.85              4.856045322042e-03
   28.35              4.713812399586e-03
   28.85              4.576509561097e-03
   29.35              4.443884843170e-03
   29.85              4.315703164369e-03
   30.35              4.191744934623e-03
   30.85              4.071804799844e-03
   31.35              3.955690506685e-03
   31.85              3.843221874221e-03
   32.35              3.734229861000e-03
   32.85              3.628555717282e-03
   33.35              3.526050213556e-03
   33.85              3.426572937415e-03
   34.35              3.329991651845e-03
   34.85              3.236181708759e-03
   35.35              3.145025512295e-03
   35.85              3.056412027030e-03
   36.35              2.970236326779e-03
   36.85              2.886399180130e-03
   37.35              2.804806669269e-03
   37.85              2.725369839011e-03
   38.35              2.648004373297e-03
   38.85              2.572630296662e-03
   39.35              2.499171698468e-03
   39.85              2.427556477895e-03
   40.35              2.357716107893e-03
   40.85              2.289585416472e-03
   41.35              2.223102383851e-03
   41.85              2.158207954161e-03
   42.35              2.094845860473e-03
   42.85              2.032962462087e-03
   43.35              1.972506593075e-03
   43.85              1.913429421190e-03
   44.35              1.855684316315e-03
   44.85              1.799226727714e-03
   45.35              1.744014069401e-03
   45.85              1.690005613015e-03
   46.35              1.637162387618e-03
   46.85              1.585447085923e-03
   47.35              1.534823976449e-03
   47.85              1.485258821197e-03
   48.35              1.436718798421e-03
   48.85              1.389172430154e-03
   49.35              1.342589514132e-03
   49.85              1.296941059815e-03
   50.35              1.252199228226e-03
   50.85              1.208337275331e-03
   51.35              1.165329498733e-03
   51.85              1.123151187451e-03
   52.35              1.081778574570e-03
   52.85              1.041188792585e-03
   53.35              1.001359831256e-03
   53.85              9.622704978064e-04
   54.35              9.239003793240e-04
   54.85              8.862298072132e-04
   55.35              8.492398235778e-04
   55.85              8.129121494076e-04
   56.35              7.772291544596e-04
   56.85              7.421738287279e-04
   57.35              7.077297554066e-04
   57.85              6.738810852541e-04
   58.35              6.406125122766e-04
   58.85              6.079092506495e-04
   59.35              5.757570128072e-04
   59.85              5.441419886298e-04
   60.35              5.130508256649e-04
   60.85              4.824706103247e-04
   61.35              4.523888500024e-04
   61.85              4.227934560555e-04
   62.35              3.936727276089e-04
   62.85              3.650153361305e-04
   63.35              3.368103107369e-04
   63.85              3.090470241906e-04
   64.35              2.817151795486e-04
   64.85              2.548047974300e-04
   65.35              2.283062038672e-04
   65.85              2.022100187108e-04
   66.35              1.765071445590e-04
   66.85              1.511887561836e-04
   67.35              1.262462904270e-04
   67.85              1.016714365460e-04
   68.35              7.745612697923e-05
   68.85              5.359252851729e-05
   69.35              3.007303385436e-05
   69.85              6.890253503001e-06
