# header:
#   title: bremsstrahlung for E-incident 174 MeV
# datablock:
#   columns: 2
#   entries: 348
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.319817032758e-01
    0.85              2.184205631529e-01
    1.35              1.371269342321e-01
    1.85              9.977580743069e-02
    2.35              7.831877714050e-02
    2.85              6.439052940828e-02
    3.35              5.461996756627e-02
    3.85              4.738721399491e-02
    4.35              4.181716239398e-02
    4.85              3.739557504067e-02
    5.35              3.380045261320e-02
    5.85              3.081988102804e-02
    6.35              2.830869079488e-02
    6.85              2.616409767604e-02
    7.35              2.431128593392e-02
    7.85              2.269450116531e-02
    8.35              2.127134331510e-02
    8.85              2.000899426153e-02
    9.35              1.888165580192e-02
    9.85              1.786876794734e-02
   10.35              1.695374365360e-02
   10.85              1.612305339614e-02
   11.35              1.536555170763e-02
   11.85              1.467197421223e-02
   12.35              1.403455683793e-02
   12.85              1.344674392854e-02
   13.35              1.290296194870e-02
   13.85              1.239844220568e-02
   14.35              1.192908063289e-02
   14.85              1.149132590003e-02
   15.35              1.108208939080e-02
   15.85              1.069867221970e-02
   16.35              1.033870564010e-02
   16.85              1.000010206226e-02
   17.35              9.681014540778e-03
   17.85              9.379803070919e-03
   18.35              9.095006395058e-03
   18.85              8.825318296166e-03
   19.35              8.569567566725e-03
   19.85              8.326701005015e-03
   20.35              8.095768918081e-03
   20.85              7.875912710617e-03
   21.35              7.666354217788e-03
   21.85              7.466386502663e-03
   22.35              7.275365888886e-03
   22.85              7.092705039388e-03
   23.35              6.917866924343e-03
   23.85              6.750359547875e-03
   24.35              6.589731324445e-03
   24.85              6.435567013427e-03
   25.35              6.287484134795e-03
   25.85              6.145129800792e-03
   26.35              6.008177908307e-03
   26.85              5.876326644964e-03
   27.35              5.749296268764e-03
   27.85              5.626827126898e-03
   28.35              5.508677884216e-03
   28.85              5.394623935908e-03
   29.35              5.284455982431e-03
   29.85              5.177978747664e-03
   30.35              5.075009823762e-03
   30.85              4.975378628349e-03
   31.35              4.878925461499e-03
   31.85              4.785500651535e-03
   32.35              4.694963780056e-03
   32.85              4.607182977724e-03
   33.35              4.522034283407e-03
   33.85              4.439401060119e-03
   34.35              4.359173461964e-03
   34.85              4.281247946969e-03
   35.35              4.205526831267e-03
   35.85              4.131917880577e-03
   36.35              4.060333935408e-03
   36.85              3.990692566771e-03
   37.35              3.922915759543e-03
