# header:
#   title: bremsstrahlung for E-incident 79 MeV
# datablock:
#   columns: 2
#   entries: 158
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.220500995872e-01
    0.85              2.545099337939e-01
    1.35              1.592217426623e-01
    1.85              1.154406818722e-01
    2.35              9.028985971609e-02
    2.85              7.396388743935e-02
    3.35              6.251133972282e-02
    3.85              5.403347972488e-02
    4.35              4.750455305979e-02
    4.85              4.232179684112e-02
    5.35              3.810778010257e-02
    5.85              3.461410810565e-02
    6.35              3.167062067518e-02
    6.85              2.915683943894e-02
    7.35              2.698506925524e-02
    7.85              2.508995769368e-02
    8.35              2.342180560056e-02
    8.85              2.194214526938e-02
    9.35              2.062073738004e-02
    9.85              1.943348257590e-02
   10.35              1.836093838087e-02
   10.85              1.738724618537e-02
   11.35              1.649934184851e-02
   11.85              1.568636614767e-02
   12.35              1.493921843881e-02
   12.85              1.425021452051e-02
   13.35              1.361282138262e-02
   13.85              1.302144940991e-02
   14.35              1.247128802763e-02
   14.85              1.195817454989e-02
   15.35              1.147848866027e-02
   15.85              1.102906686464e-02
   16.35              1.060713264060e-02
   16.85              1.021023902333e-02
   17.35              9.836221118876e-03
   17.85              9.483156598421e-03
   18.35              9.149332651288e-03
   18.85              8.833218197372e-03
   19.35              8.533440407741e-03
   19.85              8.248764773759e-03
   20.35              7.978078114419e-03
   20.85              7.720374028669e-03
   21.35              7.474740391901e-03
   21.85              7.240348569172e-03
   22.35              7.016444076319e-03
   22.85              6.802338467179e-03
   23.35              6.597402263142e-03
   23.85              6.401058772063e-03
   24.35              6.212778668707e-03
   24.85              6.032075229470e-03
   25.35              5.858500131032e-03
   25.85              5.691639736595e-03
   26.35              5.531111804945e-03
   26.85              5.376562567212e-03
   27.35              5.227664124276e-03
   27.85              5.084112124534e-03
   28.35              4.945623687393e-03
   28.85              4.811935542701e-03
   29.35              4.682802360349e-03
   29.85              4.557995247758e-03
   30.35              4.437300395878e-03
   30.85              4.320517856863e-03
   31.35              4.207460438709e-03
   31.85              4.097952704014e-03
   32.35              3.991830061582e-03
   32.85              3.888937940989e-03
   33.35              3.789131041404e-03
   33.85              3.692272646976e-03
   34.35              3.598234002023e-03
   34.85              3.506893739994e-03
   35.35              3.418137360909e-03
   35.85              3.331856752509e-03
   36.35              3.247949750943e-03
   36.85              3.166319737207e-03
   37.35              3.086875266008e-03
   37.85              3.009529724035e-03
   38.35              2.934201014969e-03
   38.85              2.860811268813e-03
   39.35              2.789286573385e-03
   39.85              2.719556726023e-03
   40.35              2.651555003751e-03
   40.85              2.585217950322e-03
   41.35              2.520485178718e-03
   41.85              2.457299187797e-03
   42.35              2.395605191940e-03
   42.85              2.335350962613e-03
   43.35              2.276486680906e-03
   43.85              2.218964800151e-03
   44.35              2.162739917834e-03
   44.85              2.107768656081e-03
   45.35              2.054009550046e-03
   45.85              2.001422943596e-03
   46.35              1.949970891763e-03
   46.85              1.899617069425e-03
   47.35              1.850326685784e-03
   47.85              1.802066404205e-03
   48.35              1.754804267022e-03
   48.85              1.708509624971e-03
   49.35              1.663153070905e-03
   49.85              1.618706377502e-03
   50.35              1.575142438685e-03
   50.85              1.532435214496e-03
   51.35              1.490559679191e-03
   51.85              1.449491772339e-03
   52.35              1.409208352724e-03
   52.85              1.369687154861e-03
   53.35              1.330906747961e-03
   53.85              1.292846497179e-03
   54.35              1.255486526999e-03
   54.85              1.218807686631e-03
   55.35              1.182791517272e-03
   55.85              1.147420221134e-03
   56.35              1.112676632115e-03
   56.85              1.078544188021e-03
   57.35              1.045006904243e-03
   57.85              1.012049348792e-03
   58.35              9.796566186284e-04
   58.85              9.478143171842e-04
   59.35              9.165085330348e-04
   59.85              8.857258196314e-04
   60.35              8.554531760441e-04
   60.85              8.256780286538e-04
   61.35              7.963882137393e-04
   61.85              7.675719609091e-04
   62.35              7.392178773304e-04
   62.85              7.113149327108e-04
   63.35              6.838524449913e-04
   63.85              6.568200667113e-04
   64.35              6.302077720100e-04
   64.85              6.040058442277e-04
   65.35              5.782048640778e-04
   65.85              5.527956983570e-04
   66.35              5.277694891655e-04
   66.85              5.031176436119e-04
   67.35              4.788318239759e-04
   67.85              4.549039383066e-04
   68.35              4.313261314327e-04
   68.85              4.080907763652e-04
   69.35              3.851904660717e-04
   69.85              3.626180056033e-04
   70.35              3.403664045589e-04
   70.85              3.184288698665e-04
   71.35              2.967987988698e-04
   71.85              2.754697727026e-04
   72.35              2.544355499379e-04
   72.85              2.336900604987e-04
   73.35              2.132273998180e-04
   73.85              1.930418232360e-04
   74.35              1.731277406227e-04
   74.85              1.534797112174e-04
   75.35              1.340924386721e-04
   75.85              1.149607662922e-04
   76.35              9.607967246351e-05
   76.85              7.744426625780e-05
   77.35              5.904978320924e-05
   77.85              4.089158125315e-05
   78.35              2.296513682043e-05
   78.85              5.266041080573e-06
