# header:
#   title: bremsstrahlung for E-incident 73 MeV
# datablock:
#   columns: 2
#   entries: 146
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.327014050547e-01
    0.85              2.587310996501e-01
    1.35              1.617758352860e-01
    1.85              1.172288219295e-01
    2.35              9.163798446934e-02
    2.85              7.502638822330e-02
    3.35              6.337347742384e-02
    3.85              5.474729670216e-02
    4.35              4.810414603144e-02
    4.85              4.283071714850e-02
    5.35              3.854297590723e-02
    5.85              3.498818188669e-02
    6.35              3.199319794812e-02
    6.85              2.943543794219e-02
    7.35              2.722567249490e-02
    7.85              2.529740583069e-02
    8.35              2.360006930592e-02
    8.85              2.209452221897e-02
    9.35              2.074999621083e-02
    9.85              1.954197030505e-02
   10.35              1.845066187809e-02
   10.85              1.745993487296e-02
   11.35              1.655649659076e-02
   11.85              1.572929782604e-02
   12.35              1.496907871838e-02
   12.85              1.426802063078e-02
   13.35              1.361947625760e-02
   13.85              1.301775819295e-02
   14.35              1.245797170076e-02
   14.85              1.193588126864e-02
   15.35              1.144780324252e-02
   15.85              1.099051878273e-02
   16.35              1.056120279142e-02
   16.85              1.015736549395e-02
   17.35              9.776804121416e-03
   17.85              9.417562713727e-03
   18.35              9.077898494467e-03
   18.85              8.756253597185e-03
   19.35              8.451231175214e-03
   19.85              8.161575122108e-03
   20.35              7.886152781685e-03
   20.85              7.623940145839e-03
   21.35              7.374009132281e-03
   21.85              7.135516609046e-03
   22.35              6.907694892220e-03
   22.85              6.689843491228e-03
   23.35              6.481321914690e-03
   23.85              6.281543381194e-03
   24.35              6.089969304925e-03
   24.85              5.906104447017e-03
   25.35              5.729492640703e-03
   25.85              5.559713012584e-03
   26.35              5.396376634108e-03
   26.85              5.239123547195e-03
   27.35              5.087620116111e-03
   27.85              4.941556664600e-03
   28.35              4.800645363053e-03
   28.85              4.664618335390e-03
   29.35              4.533225959437e-03
   29.85              4.406235338121e-03
   30.35              4.283428921791e-03
   30.85              4.164603264500e-03
   31.35              4.049567899307e-03
   31.85              3.938144319521e-03
   32.35              3.830165054411e-03
   32.85              3.725472829335e-03
   33.35              3.623919801412e-03
   33.85              3.525366862941e-03
   34.35              3.429683005648e-03
   34.85              3.336744739669e-03
   35.35              3.246435561836e-03
   35.85              3.158645468462e-03
   36.35              3.073270508331e-03
   36.85              2.990212372083e-03
   37.35              2.909378014584e-03
   37.85              2.830679307217e-03
   38.35              2.754032717383e-03
   38.85              2.679359012744e-03
   39.35              2.606582988019e-03
   39.85              2.535633212346e-03
   40.35              2.466441795426e-03
   40.85              2.398944170842e-03
   41.35              2.333078895099e-03
   41.85              2.268787461071e-03
   42.35              2.206014124658e-03
   42.85              2.144705743587e-03
   43.35              2.084811627363e-03
   43.85              2.026283397483e-03
   44.35              1.969074857116e-03
   44.85              1.913141869488e-03
   45.35              1.858442244322e-03
   45.85              1.804935631700e-03
   46.35              1.752583422803e-03
   46.85              1.701348656998e-03
   47.35              1.651195934822e-03
   47.85              1.602091336411e-03
   48.35              1.554002344999e-03
   48.85              1.506897775111e-03
   49.35              1.460747705119e-03
   49.85              1.415523413863e-03
   50.35              1.371197321043e-03
   50.85              1.327742931131e-03
   51.35              1.285134780554e-03
   51.85              1.243348387944e-03
   52.35              1.202360207227e-03
   52.85              1.162147583383e-03
   53.35              1.122688710689e-03
   53.85              1.083962593291e-03
   54.35              1.045949007952e-03
   54.85              1.008628468835e-03
   55.35              9.719821942019e-04
   55.85              9.359920748886e-04
   56.35              9.006406444717e-04
   56.85              8.659110510015e-04
   57.35              8.317870302160e-04
   57.85              7.982528801442e-04
   58.35              7.652934370145e-04
   58.85              7.328940523917e-04
   59.35              7.010405714693e-04
   59.85              6.697193124504e-04
   60.35              6.389170469530e-04
   60.85              6.086209813815e-04
   61.35              5.788187392098e-04
   61.85              5.494983441225e-04
   62.35              5.206482039684e-04
   62.85              4.922570954794e-04
   63.35              4.643141497133e-04
   63.85              4.368088381800e-04
   64.35              4.097309596153e-04
   64.85              3.830706273662e-04
   65.35              3.568182573551e-04
   65.85              3.309645565924e-04
   66.35              3.055005122089e-04
   66.85              2.804173809800e-04
   67.35              2.557066793165e-04
   67.85              2.313601736982e-04
   68.35              2.073698715271e-04
   68.85              1.837280123795e-04
   69.35              1.604270596364e-04
   69.85              1.374596924730e-04
   70.35              1.148187981904e-04
   70.85              9.249746487153e-05
   71.35              7.048897434620e-05
   71.85              4.878679544963e-05
   72.35              2.738457756060e-05
   72.85              6.276144405818e-06
