# header:
#   title: bremsstrahlung for E-incident 110 MeV
# datablock:
#   columns: 2
#   entries: 220
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.809334154572e-01
    0.85              2.381170977603e-01
    1.35              1.492387931722e-01
    1.85              1.084028153885e-01
    2.35              8.494384942763e-02
    2.85              6.971609959339e-02
    3.35              5.903394672459e-02
    3.85              5.112637901652e-02
    4.35              4.503664296548e-02
    4.85              4.020252259507e-02
    5.35              3.627197612566e-02
    5.85              3.301331794163e-02
    6.35              3.026783427477e-02
    6.85              2.792315114321e-02
    7.35              2.589747251935e-02
    7.85              2.412984212783e-02
    8.35              2.257390399876e-02
    8.85              2.119377808767e-02
    9.35              1.996125922590e-02
    9.85              1.885386918257e-02
   10.35              1.785347334634e-02
   10.85              1.694527989132e-02
   11.35              1.611710348080e-02
   11.85              1.535881537496e-02
   12.35              1.466192711575e-02
   12.85              1.401927140589e-02
   13.35              1.342475470052e-02
   13.85              1.287316338904e-02
   14.35              1.236001049648e-02
   14.85              1.188141335425e-02
   15.35              1.143399517895e-02
   15.85              1.101480527969e-02
   16.35              1.062125390638e-02
   16.85              1.025105869766e-02
   17.35              9.902200388576e-03
   17.85              9.572885962354e-03
   18.35              9.261517826390e-03
   18.85              8.966667893925e-03
   19.35              8.687055684068e-03
   19.85              8.421529731634e-03
   20.35              8.169051737551e-03
   20.85              7.928682999779e-03
   21.35              7.699572750896e-03
   21.85              7.480948096927e-03
   22.35              7.272105306670e-03
   22.85              7.072402244653e-03
   23.35              6.881251776297e-03
   23.85              6.698116002632e-03
   24.35              6.522501205298e-03
   24.85              6.353953401820e-03
   25.35              6.192054426882e-03
   25.85              6.036418468382e-03
   26.35              5.886688997871e-03
   26.85              5.742536043953e-03
   27.35              5.603653764767e-03
   27.85              5.469758281961e-03
   28.35              5.340585743874e-03
   28.85              5.215890590123e-03
   29.35              5.095443993570e-03
   29.85              4.979032458878e-03
   30.35              4.866456559596e-03
   30.85              4.757529798054e-03
   31.35              4.652077574361e-03
   31.85              4.549936252510e-03
   32.35              4.450952313096e-03
   32.85              4.354981583406e-03
   33.35              4.261888536765e-03
   33.85              4.171545653984e-03
   34.35              4.083832840570e-03
   34.85              3.998636894112e-03
   35.35              3.915851016861e-03
   35.85              3.835374369101e-03
   36.35              3.757111659381e-03
   36.85              3.680972768106e-03
   37.35              3.606872401364e-03
   37.85              3.534729772184e-03
   38.35              3.464468306738e-03
   38.85              3.396015373221e-03
   39.35              3.329302031407e-03
   39.85              3.264262801056e-03
   40.35              3.200835447542e-03
   40.85              3.138960783220e-03
   41.35              3.078582483211e-03
   41.85              3.019646914385e-03
   42.35              2.962102976464e-03
   42.85              2.905901954247e-03
   43.35              2.850997380062e-03
   43.85              2.797344905631e-03
   44.35              2.744902182596e-03
   44.85              2.693628751045e-03
   45.35              2.643485935405e-03
   45.85              2.594436747150e-03
   46.35              2.546445793809e-03
   46.85              2.499479193795e-03
   47.35              2.453504496632e-03
   47.85              2.408490608187e-03
   48.35              2.364407720537e-03
   48.85              2.321227246146e-03
   49.35              2.278921756037e-03
   49.85              2.237464921698e-03
   50.35              2.196831460435e-03
   50.85              2.156997083955e-03
   51.35              2.117938449958e-03
   51.85              2.079633116520e-03
   52.35              2.042059499099e-03
   52.85              2.005196829972e-03
   53.35              1.969025119968e-03
   53.85              1.933525122312e-03
   54.35              1.898678298486e-03
   54.85              1.864466785943e-03
   55.35              1.830873367573e-03
   55.85              1.797881442819e-03
   56.35              1.765475000313e-03
   56.85              1.733638591977e-03
   57.35              1.702357308459e-03
   57.85              1.671616755857e-03
   58.35              1.641403033634e-03
   58.85              1.611702713658e-03
   59.35              1.582502820304e-03
