# header:
#   title: bremsstrahlung for E-incident 180 MeV
# datablock:
#   columns: 2
#   entries: 360
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.286801625190e-01
    0.85              2.170859539978e-01
    1.35              1.363022703071e-01
    1.85              9.918544266545e-02
    2.35              7.786300976492e-02
    2.85              6.402213226808e-02
    3.35              5.431285999418e-02
    3.85              4.712547662259e-02
    4.35              4.159036529045e-02
    4.85              3.719651402679e-02
    5.35              3.362394337316e-02
    5.85              3.066206855775e-02
    6.35              2.816663072115e-02
    6.85              2.603549037895e-02
    7.35              2.419430110371e-02
    7.85              2.258765823296e-02
    8.35              2.117342768206e-02
    8.85              1.991899719341e-02
    9.35              1.879873039339e-02
    9.85              1.779219626341e-02
   10.35              1.688291180784e-02
   10.85              1.605743237120e-02
   11.35              1.530468240036e-02
   11.85              1.461545563380e-02
   12.35              1.398203670259e-02
   12.85              1.339791107342e-02
   13.35              1.285754017303e-02
   13.85              1.235618522212e-02
   14.35              1.188976789846e-02
   14.85              1.145475914878e-02
   15.35              1.104808973132e-02
   15.85              1.066707769037e-02
   16.35              1.030936913815e-02
   16.85              9.972889580133e-03
   17.35              9.655803656583e-03
   17.85              9.356481650318e-03
   18.35              9.073471470008e-03
   18.85              8.805475092367e-03
   19.35              8.551328656723e-03
   19.85              8.309985567963e-03
   20.35              8.080502090444e-03
   20.85              7.862025014725e-03
   21.35              7.653781057306e-03
   21.85              7.455067715787e-03
   22.35              7.265245351518e-03
   22.85              7.083730311724e-03
   23.35              6.909988935305e-03
   23.85              6.743532312614e-03
   24.35              6.583911690855e-03
   24.85              6.430714434156e-03
   25.35              6.283560461746e-03
   25.85              6.142099099487e-03
   26.35              6.006006289875e-03
   26.85              5.874982113768e-03
   27.35              5.748748583954e-03
   27.85              5.627047676396e-03
   28.35              5.509639569809e-03
   28.85              5.396301068304e-03
   29.35              5.286824185248e-03
   29.85              5.181014869464e-03
   30.35              5.078691857330e-03
   30.85              4.979685636514e-03
   31.35              4.883837508865e-03
   31.85              4.790998741582e-03
   32.35              4.701029797090e-03
   32.85              4.613799633252e-03
   33.35              4.529185066531e-03
   33.85              4.447070191589e-03
   34.35              4.367345851579e-03
   34.85              4.289909154038e-03
   35.35              4.214663027856e-03
   35.85              4.141515817327e-03
   36.35              4.070380909701e-03
   36.85              4.001176393056e-03
   37.35              3.933824741649e-03
   37.85              3.868252526210e-03
   38.35              3.804390146898e-03
   38.85              3.742171586873e-03
   39.35              3.681534184662e-03
   39.85              3.622418423662e-03
   40.35              3.564767737284e-03
   40.85              3.508528328418e-03
   41.35              3.453649001992e-03
   41.85              3.400081009530e-03
   42.35              3.347777904730e-03
   42.85              3.296695409143e-03
   43.35              3.246791287157e-03
   43.85              3.198025229526e-03
   44.35              3.150358744784e-03
   44.85              3.103755057919e-03
   45.35              3.058179015747e-03
   45.85              3.013596998486e-03
   46.35              2.969976837046e-03
   46.85              2.927287735615e-03
   47.35              2.885500199156e-03
   47.85              2.844585965444e-03
   48.35              2.804517941323e-03
   48.85              2.765270142875e-03
   49.35              2.726817639228e-03
   49.85              2.689136499747e-03
   50.35              2.652203744366e-03
   50.85              2.615997296860e-03
   51.35              2.580495940833e-03
   51.85              2.545679278269e-03
   52.35              2.511527690444e-03
   52.85              2.478022301064e-03
   53.35              2.445144941475e-03
   53.85              2.412878117812e-03
   54.35              2.381204979956e-03
   54.85              2.350109292199e-03
   55.35              2.319575405485e-03
   55.85              2.289588231156e-03
   56.35              2.260133216087e-03
   56.85              2.231196319138e-03
   57.35              2.202763988831e-03
   57.85              2.174823142194e-03
   58.35              2.147361144685e-03
   58.85              2.120365791145e-03
   59.35              2.093825287706e-03
   59.85              2.067728234617e-03
   60.35              2.042063609914e-03
   60.85              2.016820753899e-03
   61.35              1.991989354380e-03
   61.85              1.967559432623e-03
   62.35              1.943521329979e-03
   62.85              1.919865695157e-03
   63.35              1.896583472093e-03
   63.85              1.873665888388e-03
   64.35              1.851104444290e-03
   64.85              1.828890902182e-03
   65.35              1.807017276557e-03
   65.85              1.785475824442e-03
   66.35              1.764259036261e-03
   66.85              1.743359627112e-03
   67.35              1.722770528417e-03
   67.85              1.702484879961e-03
   68.35              1.682496022265e-03
   68.85              1.662797489300e-03
   69.35              1.643383001511e-03
   69.85              1.624246459145e-03
   70.35              1.605381935860e-03
   70.85              1.586783672607e-03
   71.35              1.568446071768e-03
   71.85              1.550363691540e-03
   72.35              1.532531240547e-03
   72.85              1.514943572685e-03
   73.35              1.497595682162e-03
   73.85              1.480482698755e-03
   74.35              1.463599883248e-03
   74.85              1.446942623059e-03
   75.35              1.430506428035e-03
   75.85              1.414286926419e-03
   76.35              1.398279860974e-03
   76.85              1.382481085255e-03
   77.35              1.366886560030e-03
   77.85              1.351492349837e-03
   78.35              1.336294619672e-03
   78.85              1.321289631804e-03
   79.35              1.306473742712e-03
   79.85              1.291843400134e-03
   80.35              1.277395140226e-03
   80.85              1.263125584832e-03
   81.35              1.249031438846e-03
   81.85              1.235109487680e-03
   82.35              1.221356594815e-03
   82.85              1.207769699451e-03
   83.35              1.194345814229e-03
   83.85              1.181082023047e-03
   84.35              1.167975478944e-03
   84.85              1.155023402067e-03
   85.35              1.142223077702e-03
   85.85              1.129571854378e-03
   86.35              1.117067142036e-03
   86.85              1.104706410262e-03
   87.35              1.092487186580e-03
   87.85              1.080407054801e-03
   88.35              1.068463653432e-03
   88.85              1.056654674138e-03
   89.35              1.044977860254e-03
   89.85              1.033431005344e-03
   90.35              1.022011951816e-03
   90.85              1.010718589577e-03
   91.35              9.995488547295e-04
   91.85              9.885007283180e-04
   92.35              9.775722351108e-04
   92.85              9.667614424228e-04
   93.35              9.560664589762e-04
   93.85              9.454854337976e-04
   94.35              9.350165551497e-04
   94.85              9.246580494976e-04
   95.35              9.144081805067e-04
   95.85              9.042652480729e-04
   96.35              8.942275873820e-04
   96.85              8.842935679993e-04
   97.35              8.744615929862e-04
   97.85              8.647300980447e-04
   98.35              8.550975506878e-04
   98.85              8.455624494347e-04
   99.35              8.361233230306e-04
   99.85              8.267787296902e-04
  100.35              8.175272563631e-04
  100.85              8.083675180219e-04
  101.35              7.992981569707e-04
  101.85              7.903178421743e-04
  102.35              7.814252686070e-04
  102.85              7.726191566203e-04
  103.35              7.638982513291e-04
  103.85              7.552613220158e-04
  104.35              7.467071615506e-04
  104.85              7.382345858301e-04
  105.35              7.298424332297e-04
  105.85              7.215295640739e-04
  106.35              7.132948601194e-04
  106.85              7.051372240540e-04
  107.35              6.970555790092e-04
  107.85              6.890488680863e-04
  108.35              6.811160538956e-04
  108.85              6.732561181080e-04
  109.35              6.654680610199e-04
  109.85              6.577509011288e-04
  110.35              6.501036747211e-04
  110.85              6.425254354708e-04
  111.35              6.350152540495e-04
  111.85              6.275722177460e-04
  112.35              6.201954300967e-04
  112.85              6.128840105257e-04
  113.35              6.056370939947e-04
  113.85              5.984538306612e-04
  114.35              5.913333855465e-04
  114.85              5.842749382126e-04
  115.35              5.772776824464e-04
  115.85              5.703408259531e-04
  116.35              5.634635900570e-04
  116.85              5.566452094104e-04
  117.35              5.498849317092e-04
  117.85              5.431820174166e-04
  118.35              5.365357394932e-04
  118.85              5.299453831341e-04
  119.35              5.234102455129e-04
  119.85              5.169296355314e-04
  120.35              5.105028735763e-04
  120.85              5.041292912816e-04
  121.35              4.978082312967e-04
  121.85              4.915390470605e-04
  122.35              4.853211025811e-04
  122.85              4.791537722203e-04
  123.35              4.730364404843e-04
  123.85              4.669685018184e-04
  124.35              4.609493604076e-04
  124.85              4.549784299812e-04
  125.35              4.490551336229e-04
  125.85              4.431789035844e-04
  126.35              4.373491811046e-04
  126.85              4.315654162321e-04
  127.35              4.258270676523e-04
  127.85              4.201336025185e-04
  128.35              4.144844962872e-04
  128.85              4.088792325567e-04
  129.35              4.033173029099e-04
  129.85              3.977982067607e-04
  130.35              3.923214512033e-04
  130.85              3.868865508660e-04
  131.35              3.814930277677e-04
  131.85              3.761404111776e-04
  132.35              3.708282374781e-04
  132.85              3.655560500316e-04
  133.35              3.603233990489e-04
  133.85              3.551298414617e-04
  134.35              3.499749407973e-04
  134.85              3.448582670567e-04
  135.35              3.397793965945e-04
  135.85              3.347379120025e-04
  136.35              3.297334019949e-04
  136.85              3.247654612969e-04
  137.35              3.198336905348e-04
  137.85              3.149376961293e-04
  138.35              3.100770901908e-04
  138.85              3.052514904168e-04
  139.35              3.004605199917e-04
  139.85              2.957038074888e-04
  140.35              2.909809867744e-04
  140.85              2.862916969134e-04
  141.35              2.816355820780e-04
  141.85              2.770122914572e-04
  142.35              2.724214791687e-04
  142.85              2.678628041732e-04
  143.35              2.633359301891e-04
  143.85              2.588405256106e-04
  144.35              2.543762634261e-04
  144.85              2.499428211393e-04
  145.35              2.455398806914e-04
  145.85              2.411671283851e-04
  146.35              2.368242548100e-04
  146.85              2.325109547696e-04
  147.35              2.282269272100e-04
  147.85              2.239718751495e-04
  148.35              2.197455056106e-04
  148.85              2.155475295519e-04
  149.35              2.113776618030e-04
  149.85              2.072356209993e-04
  150.35              2.031211295193e-04
  150.85              1.990339134219e-04
  151.35              1.949737023863e-04
  151.85              1.909402296519e-04
  152.35              1.869332319600e-04
  152.85              1.829524494968e-04
  153.35              1.789976258367e-04
  153.85              1.750685078877e-04
  154.35              1.711648458373e-04
  154.85              1.672863930996e-04
  155.35              1.634329062629e-04
  155.85              1.596041450395e-04
  156.35              1.557998722154e-04
  156.85              1.520198536012e-04
  157.35              1.482638579843e-04
  157.85              1.445316570814e-04
  158.35              1.408230254927e-04
  158.85              1.371377406562e-04
  159.35              1.334755828033e-04
  159.85              1.298363349151e-04
  160.35              1.262197826795e-04
  160.85              1.226257144490e-04
  161.35              1.190539211999e-04
  161.85              1.155041964910e-04
  162.35              1.119763364247e-04
  162.85              1.084701396071e-04
  163.35              1.049854071104e-04
  163.85              1.015219424349e-04
  164.35              9.807955147205e-05
  164.85              9.465804246832e-05
  165.35              9.125722598957e-05
  165.85              8.787691488602e-05
  166.35              8.451692425800e-05
  166.85              8.117707142218e-05
  167.35              7.785717587847e-05
  167.85              7.455705927753e-05
  168.35              7.127654538881e-05
  168.85              6.801546006916e-05
  169.35              6.477363123206e-05
  169.85              6.155088881732e-05
  170.35              5.834706476133e-05
  170.85              5.516199296790e-05
  171.35              5.199550927947e-05
  171.85              4.884745144899e-05
  172.35              4.571765911216e-05
  172.85              4.260597376021e-05
  173.35              3.951223871315e-05
  173.85              3.643629909345e-05
  174.35              3.337800180022e-05
  174.85              3.033719548379e-05
  175.35              2.731373052074e-05
  175.85              2.430745898939e-05
  176.35              2.131823464562e-05
  176.85              1.834591289922e-05
  177.35              1.539035079052e-05
  177.85              1.245140696751e-05
  178.35              9.528941663263e-06
  178.85              6.622816673831e-06
  179.35              3.732895336418e-06
  179.85              8.590425079703e-07
