# header:
#   title: bremsstrahlung for E-incident 80 MeV
# datablock:
#   columns: 2
#   entries: 160
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.203856356981e-01
    0.85              2.538493124024e-01
    1.35              1.588213767332e-01
    1.85              1.151598927771e-01
    2.35              9.007776369587e-02
    2.85              7.379638166072e-02
    3.35              6.237511366591e-02
    3.85              5.392040878663e-02
    4.35              4.740931422443e-02
    4.85              4.224071338640e-02
    5.35              3.803820616295e-02
    5.85              3.455407624265e-02
    6.35              3.161862819957e-02
    6.85              2.911171271752e-02
    7.35              2.694587417180e-02
    7.85              2.505593862554e-02
    8.35              2.339234266566e-02
    8.85              2.191672365039e-02
    9.35              2.059892485067e-02
    9.85              1.941491273111e-02
   10.35              1.834529791780e-02
   10.85              1.737426511493e-02
   11.35              1.648878586297e-02
   11.85              1.567803059852e-02
   12.35              1.493292353362e-02
   12.85              1.424580145431e-02
   13.35              1.361014919368e-02
   13.85              1.302039240314e-02
   14.35              1.247173364677e-02
   14.85              1.196002160801e-02
   15.35              1.148164585841e-02
   15.85              1.103345154413e-02
   16.35              1.061266972613e-02
   16.85              1.021686012284e-02
   17.35              9.843863753178e-03
   17.85              9.491763538677e-03
   18.35              9.158851346764e-03
   18.85              8.843600279091e-03
   19.35              8.544641256259e-03
   19.85              8.260743141378e-03
   20.35              7.990795793813e-03
   20.85              7.733795561240e-03
   21.35              7.488832810285e-03
   21.85              7.255081169214e-03
   22.35              7.031788214545e-03
   22.85              6.818267380430e-03
   23.35              6.613890907519e-03
   23.85              6.418083678755e-03
   24.35              6.230317814622e-03
   24.85              6.050107920877e-03
   25.35              5.877006898680e-03
   25.85              5.710602240978e-03
   26.35              5.550512750552e-03
   26.85              5.396385624759e-03
   27.35              5.247893860056e-03
   27.85              5.104733936096e-03
   28.35              4.966623744903e-03
   28.85              4.833300735381e-03
   29.35              4.704520247479e-03
   29.85              4.580054013777e-03
   30.35              4.459688809192e-03
   30.85              4.343225231985e-03
   31.35              4.230476601419e-03
   31.85              4.121267959253e-03
   32.35              4.015435163832e-03
   32.85              3.912824066901e-03
   33.35              3.813289764481e-03
   33.85              3.716695914127e-03
   34.35              3.622914111818e-03
   34.85              3.531823322487e-03
   35.35              3.443309358881e-03
   35.85              3.357264404022e-03
   36.35              3.273586573093e-03
   36.85              3.192179510981e-03
   37.35              3.112952022153e-03
   37.85              3.035817729859e-03
   38.35              2.960694762005e-03
   38.85              2.887505461278e-03
   39.35              2.816176117367e-03
   39.85              2.746636719351e-03
   40.35              2.678820726490e-03
   40.85              2.612664855854e-03
   41.35              2.548108885353e-03
   41.85              2.485095470899e-03
   42.35              2.423569976502e-03
   42.85              2.363480316280e-03
   43.35              2.304776807390e-03
   43.85              2.247412033024e-03
   44.35              2.191340714675e-03
   44.85              2.136519592945e-03
   45.35              2.082907316236e-03
   45.85              2.030464336730e-03
   46.35              1.979152813092e-03
   46.85              1.928936519414e-03
   47.35              1.879780759922e-03
   47.85              1.831652289029e-03
   48.35              1.784519236355e-03
   48.85              1.738351036347e-03
   49.35              1.693118362174e-03
   49.85              1.648793063611e-03
   50.35              1.605348108615e-03
   50.85              1.562757528348e-03
   51.35              1.520996365419e-03
   51.85              1.480040625111e-03
   52.35              1.439867229412e-03
   52.85              1.400453973652e-03
   53.35              1.361779485571e-03
   53.85              1.323823186685e-03
   54.35              1.286565255763e-03
   54.85              1.249986594320e-03
   55.35              1.214068793969e-03
   55.85              1.178794105532e-03
   56.35              1.144145409790e-03
   56.85              1.110106189788e-03
   57.35              1.076660504572e-03
   57.85              1.043792964303e-03
   58.35              1.011488706644e-03
   58.85              9.797333743486e-04
   59.35              9.485130939875e-04
   59.85              9.178144557377e-04
   60.35              8.876244941781e-04
   60.85              8.579306700311e-04
   61.35              8.287208527977e-04
   61.85              7.999833042341e-04
   62.35              7.717066626243e-04
   62.85              7.438799278022e-04
   63.35              7.164924468842e-04
   63.85              6.895339006712e-04
   64.35              6.629942906854e-04
   64.85              6.368639268057e-04
   65.35              6.111334154719e-04
   65.85              5.857936484257e-04
   66.35              5.608357919605e-04
   66.85              5.362512766541e-04
   67.35              5.120317875586e-04
   67.85              4.881692548241e-04
   68.35              4.646558447338e-04
   68.85              4.414839511300e-04
   69.35              4.186461872105e-04
   69.85              3.961353776777e-04
   70.35              3.739445512229e-04
   70.85              3.520669333279e-04
   71.35              3.304959393696e-04
   71.85              3.092251680135e-04
   72.35              2.882483948792e-04
   72.85              2.675595664689e-04
   73.35              2.471527943422e-04
   73.85              2.270223495294e-04
   74.35              2.071626571686e-04
   74.85              1.875682913592e-04
   75.35              1.682339702187e-04
   75.85              1.491545511367e-04
   76.35              1.303250262144e-04
   76.85              1.117405178817e-04
   77.35              9.339627468591e-05
   77.85              7.528766724084e-05
   78.35              5.741018433240e-05
   78.85              3.975942917169e-05
   79.35              2.233111578995e-05
   79.85              5.121065568901e-06
