# header:
#   title: bremsstrahlung for E-incident 74 MeV
# datablock:
#   columns: 2
#   entries: 148
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.308418410961e-01
    0.85              2.579949400849e-01
    1.35              1.613309287116e-01
    1.85              1.169177342968e-01
    2.35              9.140377154794e-02
    2.85              7.484207643023e-02
    3.35              6.322417089990e-02
    3.85              5.462390316965e-02
    4.35              4.800070848084e-02
    4.85              4.274312094436e-02
    5.35              3.846826005022e-02
    5.85              3.492414460806e-02
    6.35              3.193815758199e-02
    6.85              2.938808107068e-02
    7.35              2.718495374458e-02
    7.85              2.526247958104e-02
    8.35              2.357024184427e-02
    8.85              2.206921741109e-02
    9.35              2.072873035045e-02
    9.85              1.952433334672e-02
   10.35              1.843630320325e-02
   10.85              1.744855233569e-02
   11.35              1.654782797627e-02
   11.85              1.572311411132e-02
   12.35              1.496517869698e-02
   12.85              1.426622658336e-02
   13.35              1.361963043331e-02
   13.85              1.301971992586e-02
   14.35              1.246161502869e-02
   14.85              1.194109295288e-02
   15.35              1.145448111001e-02
   15.85              1.099857032979e-02
   16.35              1.057054400096e-02
   16.85              1.016791982814e-02
   17.35              9.788501659522e-03
   17.85              9.430339410712e-03
   18.35              9.091695540584e-03
   18.85              8.771016862505e-03
   19.35              8.466910725929e-03
   19.85              8.178124797744e-03
   20.35              7.903529824262e-03
   20.85              7.642104873488e-03
   21.35              7.392924651088e-03
   21.85              7.155148557860e-03
   22.35              6.928011216006e-03
   22.85              6.710814239223e-03
   23.35              6.502919060160e-03
   23.85              6.303740660094e-03
   24.35              6.112742071119e-03
   24.85              5.929429542062e-03
   25.35              5.753348276479e-03
   25.85              5.584078665271e-03
   26.35              5.421232948226e-03
   26.85              5.264452248576e-03
   27.35              5.113403932825e-03
   27.85              4.967779254982e-03
   28.35              4.827291250080e-03
   28.85              4.691672846734e-03
   29.35              4.560675172632e-03
   29.85              4.434066030327e-03
   30.35              4.311628523683e-03
   30.85              4.193159817902e-03
   31.35              4.078470018206e-03
   31.85              3.967381154137e-03
   32.35              3.859726258046e-03
   32.85              3.755348527741e-03
   33.35              3.654100564461e-03
   33.85              3.555843678384e-03
   34.35              3.460447254783e-03
   34.85              3.367788174757e-03
   35.35              3.277750285114e-03
   35.85              3.190223912616e-03
   36.35              3.105105418316e-03
   36.85              3.022296788176e-03
   37.35              2.941705256568e-03
   37.85              2.863242959612e-03
   38.35              2.786826615640e-03
   38.85              2.712377230330e-03
   39.35              2.639819824315e-03
   39.85              2.569083181313e-03
   40.35              2.500099614964e-03
   40.85              2.432804752811e-03
   41.35              2.367137335933e-03
   41.85              2.303039032959e-03
   42.35              2.240454267245e-03
   42.85              2.179330056157e-03
   43.35              2.119615861472e-03
   43.85              2.061263450019e-03
   44.35              2.004226763739e-03
   44.85              1.948461798447e-03
   45.35              1.893926490603e-03
   45.85              1.840580611501e-03
   46.35              1.788385668303e-03
   46.85              1.737304811405e-03
   47.35              1.687302747684e-03
   47.85              1.638345659171e-03
   48.35              1.590401126781e-03
   48.85              1.543438058717e-03
   49.35              1.497426623239e-03
   49.85              1.452338185463e-03
   50.35              1.408145247941e-03
   50.85              1.364821394737e-03
   51.35              1.322341238770e-03
   51.85              1.280680372215e-03
   52.35              1.239815319730e-03
   52.85              1.199723494349e-03
   53.35              1.160383155855e-03
   53.85              1.121773371465e-03
   54.35              1.083873978691e-03
   54.85              1.046665550235e-03
   55.35              1.010129360775e-03
   55.85              9.742473555483e-04
   56.35              9.390021206012e-04
   56.85              9.043768546065e-04
   57.35              8.703553421601e-04
   57.85              8.369219284595e-04
   58.35              8.040614952851e-04
   58.85              7.717594382054e-04
   59.35              7.400016449349e-04
   59.85              7.087744747768e-04
   60.35              6.780647390869e-04
   60.85              6.478596827016e-04
   61.35              6.181469662738e-04
   61.85              5.889146494648e-04
   62.35              5.601511749463e-04
   62.85              5.318453531647e-04
   63.35              5.039863478280e-04
   63.85              4.765636620737e-04
   64.35              4.495671252822e-04
   64.85              4.229868804998e-04
   65.35              3.968133724394e-04
   65.85              3.710373360276e-04
   66.35              3.456497854698e-04
   66.85              3.206420038058e-04
   67.35              2.960055329313e-04
   67.85              2.717321640593e-04
   68.35              2.478139286017e-04
   68.85              2.242430894470e-04
   69.35              2.010121326162e-04
   69.85              1.781137592761e-04
   70.35              1.555408780943e-04
   70.85              1.332865979172e-04
   71.35              1.113442207560e-04
   71.85              8.970723506529e-05
   72.35              6.836930930122e-05
   72.85              4.732428574393e-05
   73.35              2.656617457324e-05
   73.85              6.089148184826e-06
