# header:
#   title: bremsstrahlung for E-incident 12 MeV
# datablock:
#   columns: 2
#   entries: 24
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              1.022515428202e+00
    0.85              4.029655600663e-01
    1.35              2.423415201794e-01
    1.85              1.685412856368e-01
    2.35              1.261454062186e-01
    2.85              9.862527396478e-02
    3.35              7.932010656282e-02
    3.85              6.502926835617e-02
    4.35              5.402368031197e-02
    4.85              4.528728567894e-02
    5.35              3.818386200536e-02
    5.85              3.229469878880e-02
    6.35              2.733296285044e-02
    6.85              2.309556792498e-02
    7.35              1.943468931591e-02
    7.85              1.624016466978e-02
    8.35              1.342821782558e-02
    8.85              1.093400508807e-02
    9.35              8.706553071143e-03
    9.85              6.705238314823e-03
   10.35              4.897287303074e-03
   10.85              3.255967720980e-03
   11.35              1.759257793695e-03
   11.85              3.888525016250e-04
