# header:
#   title: bremsstrahlung for E-incident 116 MeV
# datablock:
#   columns: 2
#   entries: 232
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.748214870853e-01
    0.85              2.356678923044e-01
    1.35              1.477391825464e-01
    1.85              1.073395050900e-01
    2.35              8.413117974276e-02
    2.85              6.906612644715e-02
    3.35              5.849810398605e-02
    3.85              5.067502242394e-02
    4.35              4.465035041634e-02
    4.85              3.986787882268e-02
    5.35              3.597932715306e-02
    5.85              3.275548517056e-02
    6.35              3.003933483885e-02
    6.85              2.771970280374e-02
    7.35              2.571566696388e-02
    7.85              2.396692231381e-02
    8.35              2.242760816075e-02
    8.85              2.106222781031e-02
    9.35              1.984287744386e-02
    9.85              1.874731899279e-02
   10.35              1.775761159980e-02
   10.85              1.685912147805e-02
   11.35              1.603979348156e-02
   11.85              1.528960708815e-02
   12.35              1.460016453227e-02
   12.85              1.396437509357e-02
   13.35              1.337621033193e-02
   13.85              1.283051234009e-02
   14.35              1.232284208287e-02
   14.85              1.184935837495e-02
   15.35              1.140672051120e-02
   15.85              1.099200932655e-02
   16.35              1.060266274035e-02
   16.85              1.023642277648e-02
   17.35              9.891291744239e-03
   17.85              9.565495783835e-03
   18.35              9.257454371681e-03
   18.85              8.965754679006e-03
   19.35              8.689129905848e-03
   19.85              8.426440889524e-03
   20.35              8.176660424372e-03
   20.85              7.938859837643e-03
   21.35              7.712197451699e-03
   21.85              7.495908630328e-03
   22.35              7.289297161144e-03
   22.85              7.091727769386e-03
   23.35              6.902619593549e-03
   23.85              6.721440481689e-03
   24.35              6.547701990439e-03
   24.85              6.380954987770e-03
   25.35              6.220785776134e-03
   25.85              6.066812665528e-03
   26.35              5.918682936728e-03
   26.85              5.776070143825e-03
   27.35              5.638671712636e-03
   27.85              5.506206797828e-03
   28.35              5.378414366787e-03
   28.85              5.255051482749e-03
   29.35              5.135891763414e-03
   29.85              5.020723994476e-03
   30.35              4.909350880198e-03
   30.85              4.801587915492e-03
   31.35              4.697262365927e-03
   31.85              4.596212343822e-03
   32.35              4.498285970004e-03
   32.85              4.403340612132e-03
   33.35              4.311242191527e-03
   33.85              4.221864551443e-03
   34.35              4.135088880502e-03
   34.85              4.050803185771e-03
   35.35              3.968901810553e-03
   35.85              3.889284992523e-03
   36.35              3.811858458345e-03
   36.85              3.736533051282e-03
   37.35              3.663224388719e-03
   37.85              3.591852546831e-03
   38.35              3.522341769920e-03
   38.85              3.454620202197e-03
   39.35              3.388619640006e-03
   39.85              3.324275302714e-03
   40.35              3.261525620621e-03
   40.85              3.200312038457e-03
   41.35              3.140578833129e-03
   41.85              3.082272944534e-03
   42.35              3.025343818363e-03
   42.85              2.969743259897e-03
   43.35              2.915425297935e-03
   43.85              2.862346058025e-03
   44.35              2.810463644268e-03
   44.85              2.759738029034e-03
   45.35              2.710130949969e-03
   45.85              2.661605813740e-03
   46.35              2.614127606017e-03
   46.85              2.567662807210e-03
   47.35              2.522179313552e-03
   47.85              2.477646363126e-03
   48.35              2.434034466484e-03
   48.85              2.391315341523e-03
   49.35              2.349461852326e-03
   49.85              2.308447951679e-03
   50.35              2.268248627013e-03
   50.85              2.228839849538e-03
   51.35              2.190198526347e-03
   51.85              2.152302455291e-03
   52.35              2.115130282440e-03
   52.85              2.078661461961e-03
   53.35              2.042876218248e-03
   53.85              2.007755510166e-03
   54.35              1.973280997265e-03
   54.85              1.939435007844e-03
   55.35              1.906200508747e-03
   55.85              1.873561076778e-03
   56.35              1.841500871640e-03
   56.85              1.810004610305e-03
   57.35              1.779057542716e-03
   57.85              1.748645428758e-03
   58.35              1.718754516410e-03
   58.85              1.689371521010e-03
   59.35              1.660483605566e-03
   59.85              1.632078362059e-03
   60.35              1.604143793673e-03
   60.85              1.576668297897e-03
   61.35              1.549640650464e-03
   61.85              1.523049990054e-03
   62.35              1.496885803749e-03
   62.85              1.471137913169e-03
   63.35              1.445796461272e-03
   63.85              1.420851899773e-03
   64.35              1.396294977147e-03
   64.85              1.372116727190e-03
   65.35              1.348308458105e-03
   65.85              1.324861742082e-03
   66.35              1.301768405350e-03
   66.85              1.279020518682e-03
   67.35              1.256610388312e-03
   67.85              1.234530547262e-03
   68.35              1.212773747046e-03
   68.85              1.191332949739e-03
   69.35              1.170201320381e-03
   69.85              1.149372219718e-03
   70.35              1.128839197245e-03
   70.85              1.108595984546e-03
   71.35              1.088636488914e-03
   71.85              1.068954787236e-03
   72.35              1.049545120136e-03
   72.85              1.030401886352e-03
   73.35              1.011519637350e-03
   73.85              9.928930721533e-04
   74.35              9.745170323796e-04
   74.85              9.563864974793e-04
   75.35              9.384965801623e-04
   75.85              9.208425220057e-04
   76.35              9.034196892343e-04
   76.85              8.862235686654e-04
   77.35              8.692497638118e-04
   77.85              8.524939911335e-04
   78.35              8.359520764345e-04
   78.85              8.196199513957e-04
   79.35              8.034936502388e-04
   79.85              7.875693065166e-04
   80.35              7.718431500219e-04
   80.85              7.563115038115e-04
   81.35              7.409707813406e-04
   81.85              7.258174837014e-04
   82.35              7.108481969625e-04
   82.85              6.960595896049e-04
   83.35              6.814484100500e-04
   83.85              6.670114842764e-04
   84.35              6.527457135208e-04
   84.85              6.386480720610e-04
   85.35              6.247156050765e-04
   85.85              6.109454265834e-04
   86.35              5.973347174416e-04
   86.85              5.838807234311e-04
   87.35              5.705807533931e-04
   87.85              5.574321774365e-04
   88.35              5.444324252031e-04
   88.85              5.315789841936e-04
   89.35              5.188693981477e-04
   89.85              5.063012654803e-04
   90.35              4.938722377676e-04
   90.85              4.815800182852e-04
   91.35              4.694223605923e-04
   91.85              4.573970671640e-04
   92.35              4.455019880662e-04
   92.85              4.337350196749e-04
   93.35              4.220941034357e-04
   93.85              4.105772246630e-04
   94.35              3.991824113781e-04
   94.85              3.879077331832e-04
   95.35              3.767513001713e-04
   95.85              3.657112618699e-04
   96.35              3.547858062183e-04
   96.85              3.439731585755e-04
   97.35              3.332715807595e-04
   97.85              3.226793701159e-04
   98.35              3.121948586146e-04
   98.85              3.018164119742e-04
   99.35              2.915424288128e-04
   99.85              2.813713398242e-04
  100.35              2.713016069791e-04
  100.85              2.613317227492e-04
  101.35              2.514602093553e-04
  101.85              2.416856180369e-04
  102.35              2.320065283436e-04
  102.85              2.224215474464e-04
  103.35              2.129293094704e-04
  103.85              2.035284748452e-04
  104.35              1.942177296749e-04
  104.85              1.849957851261e-04
  105.35              1.758613768332e-04
  105.85              1.668132643201e-04
  106.35              1.578502304390e-04
  106.85              1.489710808244e-04
  107.35              1.401746433627e-04
  107.85              1.314597676763e-04
  108.35              1.228253246220e-04
  108.85              1.142702058034e-04
  109.35              1.057933230965e-04
  109.85              9.739360818844e-05
  110.35              8.907001212870e-05
  110.85              8.082150489224e-05
  111.35              7.264707495471e-05
  111.85              6.454572887894e-05
  112.35              5.651649091244e-05
  112.85              4.855840259561e-05
  113.35              4.067052238039e-05
  113.85              3.285192525885e-05
  114.35              2.510170240159e-05
  114.85              1.741896080561e-05
  115.35              9.802822951251e-06
  115.85              2.252426468099e-06
