# header:
#   title: bremsstrahlung for E-incident 36 MeV
# datablock:
#   columns: 2
#   entries: 72
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              7.461206546608e-01
    0.85              3.029172297323e-01
    1.35              1.880126380842e-01
    1.85              1.352186365162e-01
    2.35              1.048901675303e-01
    2.85              8.520326660960e-02
    3.35              7.139305253092e-02
    3.85              6.116990704410e-02
    4.35              5.329690994506e-02
    4.85              4.704721121695e-02
    5.35              4.196568047541e-02
    5.85              3.775278746746e-02
    6.35              3.420334217730e-02
    6.85              3.117206408279e-02
    7.35              2.855320477664e-02
    7.85              2.626795812096e-02
    8.35              2.425639369949e-02
    8.85              2.247212469288e-02
    9.35              2.087868659606e-02
    9.85              1.944701886440e-02
   10.35              1.815367651745e-02
   10.85              1.697953623012e-02
   11.35              1.590884442626e-02
   11.85              1.492850636112e-02
   12.35              1.402754789639e-02
   12.85              1.319670293087e-02
   13.35              1.242809354329e-02
   13.85              1.171497941835e-02
   14.35              1.105155965751e-02
   14.85              1.043281462805e-02
   15.35              9.854378721027e-03
   15.85              9.312437192995e-03
   16.35              8.803641935792e-03
   16.85              8.325042242814e-03
   17.35              7.874027546549e-03
   17.85              7.448279780047e-03
   18.35              7.045733526706e-03
   18.85              6.664542512269e-03
   19.35              6.303051291860e-03
   19.85              5.959771216056e-03
   20.35              5.633359940045e-03
   20.85              5.322603881110e-03
   21.35              5.026403141094e-03
   21.85              4.743758499019e-03
   22.35              4.473760149655e-03
   22.85              4.215577920613e-03
   23.35              3.968452746348e-03
   23.85              3.731689214610e-03
   24.35              3.504649031197e-03
   24.85              3.286745273677e-03
   25.35              3.077437325132e-03
   25.85              2.876226395873e-03
   26.35              2.682651555010e-03
   26.85              2.496286205428e-03
   27.35              2.316734945410e-03
   27.85              2.143630768337e-03
   28.35              1.976632558709e-03
   28.85              1.815422848548e-03
   29.35              1.659705803128e-03
   29.85              1.509205409147e-03
   30.35              1.363663841985e-03
   30.85              1.222839991749e-03
   31.35              1.086508130357e-03
   31.85              9.544567041728e-04
   32.35              8.264872386127e-04
   32.85              7.024133427804e-04
   33.35              5.820598036448e-04
   33.85              4.652617604954e-04
   34.35              3.518639514989e-04
   34.85              2.417200251134e-04
   35.35              1.346919099411e-04
   35.85              3.064923731200e-05
