# header:
#   title: bremsstrahlung for E-incident 6 MeV
# datablock:
#   columns: 2
#   entries: 12
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              1.313675917051e+00
    0.85              4.930558751661e-01
    1.35              2.803025309736e-01
    1.85              1.825509944527e-01
    2.35              1.263958564514e-01
    2.85              8.994427564348e-02
    3.35              6.437376373347e-02
    3.85              4.544494322865e-02
    4.35              3.086757571344e-02
    4.85              1.929585098488e-02
    5.35              9.887065457917e-03
    5.85              2.086619337273e-03
