# header:
#   title: bremsstrahlung for E-incident 64 MeV
# datablock:
#   columns: 2
#   entries: 128
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.512419728971e-01
    0.85              2.660519514987e-01
    1.35              1.661878718769e-01
    1.85              1.203043758344e-01
    2.35              9.394577172494e-02
    2.85              7.683580063632e-02
    3.35              6.483328360401e-02
    3.85              5.594830346320e-02
    4.35              4.910584749270e-02
    4.85              4.367420718622e-02
    5.35              3.925782675010e-02
    5.85              3.559638314068e-02
    6.35              3.251154482407e-02
    6.85              2.987704786756e-02
    7.35              2.760098587111e-02
    7.85              2.561486807804e-02
    8.35              2.386660870329e-02
    8.85              2.231589276072e-02
    9.35              2.093102879062e-02
    9.85              1.968676014743e-02
   10.35              1.856271069682e-02
   10.85              1.754226027392e-02
   11.35              1.661171737726e-02
   11.85              1.575970130733e-02
   12.35              1.497667439285e-02
   12.85              1.425458342503e-02
   13.35              1.358658166828e-02
   13.85              1.296681108530e-02
   14.35              1.239023008999e-02
   14.85              1.185247609773e-02
   15.35              1.134975493884e-02
   15.85              1.087875120322e-02
   16.35              1.043655503553e-02
   16.85              1.002060196385e-02
   17.35              9.628623132610e-03
   17.85              9.258603899759e-03
   18.35              8.908749202758e-03
   18.85              8.577454436632e-03
   19.35              8.263280847050e-03
   19.85              7.964934642333e-03
   20.35              7.681249184778e-03
   20.85              7.411169744371e-03
   21.35              7.153740394849e-03
   21.85              6.908092708922e-03
   22.35              6.673435970910e-03
   22.85              6.449048674387e-03
   23.35              6.234271112191e-03
   23.85              6.028498898514e-03
   24.35              5.831177289095e-03
   24.85              5.641796187098e-03
   25.35              5.459885740011e-03
   25.85              5.285012447551e-03
   26.35              5.116775712679e-03
   26.85              4.954804777989e-03
   27.35              4.798755998132e-03
   27.85              4.648310406061e-03
   28.35              4.503171536815e-03
   28.85              4.363063477595e-03
   29.35              4.227729117156e-03
   29.85              4.096928571137e-03
   30.35              3.970437763042e-03
   30.85              3.848047143217e-03
   31.35              3.729560530404e-03
   31.85              3.614794062419e-03
   32.35              3.503575244141e-03
   32.85              3.395742082431e-03
   33.35              3.291142298884e-03
   33.85              3.189632612339e-03
   34.35              3.091078084064e-03
   34.85              2.995351519297e-03
   35.35              2.902332919587e-03
   35.85              2.811908980957e-03
   36.35              2.723972633486e-03
   36.85              2.638422618375e-03
   37.35              2.555163098983e-03
   37.85              2.474103302693e-03
   38.35              2.395157190791e-03
   38.85              2.318243153841e-03
   39.35              2.243283730283e-03
   39.85              2.170205346212e-03
   40.35              2.098938074509e-03
   40.85              2.029415411661e-03
   41.35              1.961574070768e-03
   41.85              1.895353789395e-03
   42.35              1.830697151029e-03
   42.85              1.767549419043e-03
   43.35              1.705858382143e-03
   43.85              1.645574210394e-03
   44.35              1.586649320985e-03
   44.85              1.529038252968e-03
   45.35              1.472697550287e-03
   45.85              1.417585652463e-03
   46.35              1.363662792348e-03
   46.85              1.310890900432e-03
   47.35              1.259233515209e-03
   47.85              1.208655699165e-03
   48.35              1.159123959978e-03
   48.85              1.110606176558e-03
   49.35              1.063071529580e-03
   49.85              1.016490436202e-03
   50.35              9.708344886707e-04
   50.85              9.260763965482e-04
   51.35              8.821899323152e-04
   51.85              8.391498801213e-04
   52.35              7.969319874727e-04
   52.85              7.555129196613e-04
   53.35              7.148702167574e-04
   53.85              6.749822529974e-04
   54.35              6.358281984143e-04
   54.85              5.973879825656e-04
   55.35              5.596422602282e-04
   55.85              5.225723789353e-04
   56.35              4.861603482421e-04
   56.85              4.503888106130e-04
   57.35              4.152410138318e-04
   57.85              3.807007848428e-04
   58.35              3.467525049368e-04
   58.85              3.133810862017e-04
   59.35              2.805719491639e-04
   59.85              2.483110015502e-04
   60.35              2.165846181058e-04
   60.85              1.853796214066e-04
   61.35              1.546832636104e-04
   61.85              1.244832090930e-04
   62.35              9.476751791998e-05
   62.85              6.552463010687e-05
   63.35              3.674335062545e-05
   63.85              8.412835113990e-06
