# header:
#   title: bremsstrahlung for E-incident 20 MeV
# datablock:
#   columns: 2
#   entries: 40
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              8.739449744446e-01
    0.85              3.507029601087e-01
    1.35              2.150476230586e-01
    1.85              1.527194952248e-01
    2.35              1.169139749798e-01
    2.85              9.367179517172e-02
    3.35              7.736757948542e-02
    3.85              6.529822501634e-02
    4.35              5.600343479302e-02
    4.85              4.862509616214e-02
    5.35              4.262588624732e-02
    5.85              3.765218230084e-02
    6.35              3.346173881837e-02
    6.85              2.988303890999e-02
    7.35              2.679123694832e-02
    7.85              2.409329510916e-02
    8.35              2.171846007709e-02
    8.85              1.961196798649e-02
    9.35              1.773076916761e-02
    9.85              1.604055500040e-02
   10.35              1.451364654982e-02
   10.85              1.312746698870e-02
   11.35              1.186341778539e-02
   11.85              1.070603940092e-02
   12.35              9.642375865400e-03
   12.85              8.661487702291e-03
   13.35              7.754074307954e-03
   13.85              6.912178126205e-03
   14.35              6.128950667923e-03
   14.85              5.398465799424e-03
   15.35              4.715569521707e-03
   15.85              4.075758182647e-03
   16.35              3.475079035578e-03
   16.85              2.910048502579e-03
   17.35              2.377584570906e-03
   17.85              1.874950551371e-03
   18.35              1.399708031538e-03
   18.85              9.496773164705e-04
   19.35              5.229040026988e-04
   19.85              1.176306039786e-04
