# header:
#   title: bremsstrahlung for E-incident 133 MeV
# datablock:
#   columns: 2
#   entries: 266
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.596426201434e-01
    0.85              2.295724732328e-01
    1.35              1.439987314412e-01
    1.85              1.046810662937e-01
    2.35              8.209432248552e-02
    2.85              6.743275194339e-02
    3.35              5.714776962280e-02
    3.85              4.953421128158e-02
    4.35              4.367089623719e-02
    4.85              3.901651212979e-02
    5.35              3.523210636022e-02
    5.85              3.209460755981e-02
    6.35              2.945120305867e-02
    6.85              2.719369702486e-02
    7.35              2.524333466911e-02
    7.85              2.354142611665e-02
    8.35              2.204333894771e-02
    8.85              2.071452716509e-02
    9.35              1.952783428971e-02
    9.85              1.846161784837e-02
   10.35              1.749841748833e-02
   10.85              1.662399135501e-02
   11.35              1.582660717177e-02
   11.85              1.509651279302e-02
   12.35              1.442553536801e-02
   12.85              1.380677408503e-02
   13.35              1.323436196183e-02
   13.85              1.270327923380e-02
   14.35              1.220920575511e-02
   14.85              1.174840321774e-02
   15.35              1.131762038965e-02
   15.85              1.091401628889e-02
   16.35              1.053509745422e-02
   16.85              1.017866638423e-02
   17.35              9.842778891757e-03
   17.85              9.525708625752e-03
   18.35              9.225917393317e-03
   18.85              8.942030205044e-03
   19.35              8.672814189291e-03
   19.85              8.417160693223e-03
   20.35              8.174070022515e-03
   20.85              7.942638376781e-03
   21.35              7.722046620776e-03
   21.85              7.511550597312e-03
   22.35              7.310472740446e-03
   22.85              7.118194789789e-03
   23.35              6.934151440873e-03
   23.85              6.757824794217e-03
   24.35              6.588739488286e-03
   24.85              6.426458420019e-03
   25.35              6.270578971802e-03
   25.85              6.120729676320e-03
   26.35              5.976567261122e-03
   26.85              5.837774023399e-03
   27.35              5.704055492723e-03
   27.85              5.575138345554e-03
   28.35              5.450768540437e-03
   28.85              5.330709647108e-03
   29.35              5.214741346398e-03
   29.85              5.102658080887e-03
   30.35              4.994267838951e-03
   30.85              4.889391057046e-03
   31.35              4.787859627036e-03
   31.85              4.689515997026e-03
   32.35              4.594212355579e-03
   32.85              4.501809890432e-03
   33.35              4.412178113894e-03
   33.85              4.325194248038e-03
   34.35              4.240742663574e-03
   34.85              4.158714367044e-03
   35.35              4.079006531518e-03
   35.85              4.001522066580e-03
   36.35              3.926169223785e-03
   36.85              3.852861234254e-03
   37.35              3.781515975368e-03
   37.85              3.712055663875e-03
   38.35              3.644406573022e-03
   38.85              3.578498771508e-03
   39.35              3.514265882358e-03
   39.85              3.451644859937e-03
   40.35              3.390575783548e-03
   40.85              3.331001666190e-03
   41.35              3.272868277184e-03
   41.85              3.216123977522e-03
   42.35              3.160719566871e-03
   42.85              3.106608141299e-03
   43.35              3.053744960839e-03
   43.85              3.002087326114e-03
   44.35              2.951594463310e-03
   44.85              2.902227416845e-03
   45.35              2.853948949133e-03
   45.85              2.806723446911e-03
   46.35              2.760516833626e-03
   46.85              2.715296487434e-03
   47.35              2.671031164392e-03
   47.85              2.627690926472e-03
   48.35              2.585247074031e-03
   48.85              2.543672082438e-03
   49.35              2.502939542549e-03
   49.85              2.463024104764e-03
   50.35              2.423901426419e-03
   50.85              2.385548122279e-03
   51.35              2.347941717928e-03
   51.85              2.311060605849e-03
   52.35              2.274884004030e-03
   52.85              2.239391916910e-03
   53.35              2.204565098526e-03
   53.85              2.170385017717e-03
   54.35              2.136833825240e-03
   54.85              2.103894322689e-03
   55.35              2.071549933102e-03
   55.85              2.039784673140e-03
   56.35              2.008583126754e-03
   56.85              1.977930420234e-03
   57.35              1.947812198570e-03
   57.85              1.918214603037e-03
   58.35              1.889124249929e-03
   58.85              1.860528210384e-03
   59.35              1.832413991218e-03
   59.85              1.804769516733e-03
   60.35              1.777583111420e-03
   60.85              1.750843483515e-03
   61.35              1.724539709366e-03
   61.85              1.698661218549e-03
   62.35              1.673197779711e-03
   62.85              1.648139487075e-03
   63.35              1.623476747599e-03
   63.85              1.599200268725e-03
   64.35              1.575301046710e-03
   64.85              1.551770355489e-03
   65.35              1.528599736055e-03
   65.85              1.505780986316e-03
   66.35              1.483306151418e-03
   66.85              1.461167514499e-03
   67.35              1.439357587854e-03
   67.85              1.417869104491e-03
   68.35              1.396695010057e-03
   68.85              1.375828455121e-03
   69.35              1.355262787783e-03
   69.85              1.334991546607e-03
   70.35              1.315008453848e-03
   70.85              1.295307408975e-03
   71.35              1.275882482461e-03
   71.85              1.256727909830e-03
   72.35              1.237838085957e-03
   72.85              1.219207559598e-03
   73.35              1.200831028144e-03
   73.85              1.182703332594e-03
   74.35              1.164819452721e-03
   74.85              1.147174502438e-03
   75.35              1.129763725351e-03
   75.85              1.112582490480e-03
   76.35              1.095626288154e-03
   76.85              1.078890726067e-03
   77.35              1.062371525481e-03
   77.85              1.046064517581e-03
   78.35              1.029965639967e-03
   78.85              1.014070933279e-03
   79.35              9.983765379557e-04
   79.85              9.828786911019e-04
   80.35              9.675737234870e-04
