# header:
#   title: bremsstrahlung for E-incident 14 MeV
# datablock:
#   columns: 2
#   entries: 28
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              9.730814912242e-01
    0.85              3.860036684645e-01
    1.35              2.337983070083e-01
    1.85              1.638661139068e-01
    2.35              1.236923008485e-01
    2.85              9.761456254746e-02
    3.35              7.932122373929e-02
    3.85              6.577940150467e-02
    4.35              5.535064185272e-02
    4.85              4.707214192282e-02
    5.35              4.034102515739e-02
    5.85              3.476052664246e-02
    6.35              3.005884679130e-02
    6.85              2.604354356075e-02
    7.35              2.257454008945e-02
    7.85              1.954744788838e-02
    8.35              1.688288169942e-02
    8.85              1.451939643577e-02
    9.35              1.240869034469e-02
    9.85              1.051226913596e-02
   10.35              8.799077029526e-03
   10.85              7.243782813083e-03
   11.35              5.825518924080e-03
   11.85              4.526939751449e-03
   12.35              3.333508689961e-03
   12.85              2.232951641041e-03
   13.35              1.214833322377e-03
   13.85              2.702253516313e-04
