# header:
#   title: bremsstrahlung for E-incident 5 MeV
# datablock:
#   columns: 2
#   entries: 10
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              1.415648698694e+00
    0.85              5.202352270342e-01
    1.35              2.880909936410e-01
    1.85              1.814301296495e-01
    2.35              1.201568673565e-01
    2.85              8.038299534179e-02
    3.35              5.248192094339e-02
    3.85              3.182787885626e-02
    4.35              1.592189242135e-02
    4.85              3.295490818376e-03
