# header:
#   title: bremsstrahlung for E-incident 199 MeV
# datablock:
#   columns: 2
#   entries: 398
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.191381172578e-01
    0.85              2.132247155187e-01
    1.35              1.339138335863e-01
    1.85              9.747369864444e-02
    2.35              7.654000410336e-02
    2.85              6.295146554160e-02
    3.35              5.341920714753e-02
    3.85              4.636286002465e-02
    4.35              4.092866166564e-02
    4.85              3.661491657654e-02
    5.35              3.310747898073e-02
    5.85              3.019960336710e-02
    6.35              2.774966092098e-02
    6.85              2.565737430641e-02
    7.35              2.384975253735e-02
    7.85              2.227240105735e-02
    8.35              2.088395394621e-02
    8.85              1.965239351430e-02
    9.35              1.855255077564e-02
    9.85              1.756436719826e-02
   10.35              1.667166029503e-02
   10.85              1.586123052573e-02
   11.35              1.512220426034e-02
   11.85              1.444554308064e-02
   12.35              1.382367227986e-02
   12.85              1.325019609392e-02
   13.35              1.271967692566e-02
   13.85              1.222746239048e-02
   14.35              1.176954851978e-02
   14.85              1.134247059997e-02
   15.35              1.094321534594e-02
   15.85              1.056914969785e-02
   16.35              1.021796268266e-02
   16.85              9.887617626838e-03
   17.35              9.576312631866e-03
   17.85              9.282447692636e-03
   18.35              9.004597191510e-03
   18.85              8.741486770020e-03
   19.35              8.491973786333e-03
   19.85              8.255030726258e-03
   20.35              8.029731059798e-03
   20.85              7.815237132736e-03
   21.35              7.610789759635e-03
   21.85              7.415699245715e-03
   22.35              7.229337613850e-03
   22.85              7.051131852088e-03
   23.35              6.880558028731e-03
   23.85              6.717136147654e-03
   24.35              6.560425637463e-03
   24.85              6.410021385227e-03
   25.35              6.265550239588e-03
   25.85              6.126667919699e-03
   26.35              5.993056276086e-03
   26.85              5.864420857562e-03
   27.35              5.740488745017e-03
   27.85              5.621006618559e-03
   28.35              5.505739029190e-03
   28.85              5.394466850198e-03
   29.35              5.286985886844e-03
   29.85              5.183105625780e-03
   30.35              5.082648108079e-03
   30.85              4.985446911860e-03
   31.35              4.891346232266e-03
   31.85              4.800200048107e-03
   32.35              4.711871365777e-03
   32.85              4.626231532223e-03
   33.35              4.543159609721e-03
   33.85              4.462541806052e-03
   34.35              4.384270954455e-03
   34.85              4.308246038342e-03
   35.35              4.234371756347e-03
   35.85              4.162558123781e-03
   36.35              4.092720106966e-03
