# header:
#   title: bremsstrahlung for E-incident 78 MeV
# datablock:
#   columns: 2
#   entries: 156
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.237445402777e-01
    0.85              2.551821817181e-01
    1.35              1.596289776471e-01
    1.85              1.157261541550e-01
    2.35              9.050538321273e-02
    2.85              7.413400558355e-02
    3.35              6.264960635113e-02
    3.85              5.414816795831e-02
    4.35              4.760108321900e-02
    4.85              4.240391285894e-02
    5.35              3.817817621104e-02
    5.85              3.467478770807e-02
    6.35              3.172311392999e-02
    6.85              2.920234143337e-02
    7.35              2.702453118120e-02
    7.85              2.512414898662e-02
    8.35              2.345135747403e-02
    8.85              2.196758195156e-02
    9.35              2.064249899835e-02
    9.85              1.945194223327e-02
   10.35              1.837641510733e-02
   10.85              1.740001490545e-02
   11.35              1.650964115306e-02
   11.85              1.569440442620e-02
   12.35              1.494517877034e-02
   12.85              1.425425861298e-02
   13.35              1.361509277453e-02
   13.85              1.302207609409e-02
   14.35              1.247038461787e-02
   14.85              1.195584408280e-02
   15.35              1.147482410376e-02
   15.85              1.102415238839e-02
   16.35              1.060104469230e-02
   16.85              1.020304724524e-02
   17.35              9.827989132306e-03
   17.85              9.473942678358e-03
   18.35              9.139190309095e-03
   18.85              8.822196686211e-03
   19.35              8.521585162701e-03
   19.85              8.236117796546e-03
   20.35              7.964678310793e-03
   20.85              7.706257505411e-03
   21.35              7.459940719016e-03
   21.85              7.224897012091e-03
   22.35              7.000369802120e-03
   22.85              6.785668728252e-03
   23.35              6.580162561188e-03
   23.85              6.383273004903e-03
   24.35              6.194469262017e-03
   24.85              6.013263255264e-03
   25.35              5.839205414457e-03
   25.85              5.671880952405e-03
   26.35              5.510906564815e-03
   26.85              5.355927498922e-03
   27.35              5.206614943665e-03
   27.85              5.062663700985e-03
   28.35              4.923790103549e-03
   28.85              4.789730149005e-03
   29.35              4.660237824940e-03
   29.85              4.535083602183e-03
   30.35              4.414053077046e-03
   30.85              4.296945745593e-03
   31.35              4.183573895207e-03
   31.85              4.073761600562e-03
   32.35              3.967343812708e-03
   32.85              3.864165531333e-03
   33.35              3.764081051498e-03
   33.85              3.666953277124e-03
   34.35              3.572653094435e-03
   34.85              3.481058799341e-03
   35.35              3.392055573415e-03
   35.85              3.305535003721e-03
   36.35              3.221394642272e-03
   36.85              3.139537601351e-03
   37.35              3.059872181338e-03
   37.85              2.982311528036e-03
   38.35              2.906773316801e-03
   38.85              2.833179461069e-03
   39.35              2.761455843093e-03
   39.85              2.691532064966e-03
   40.35              2.623341218143e-03
   40.85              2.556819669896e-03
   41.35              2.491906865259e-03
   41.85              2.428545143169e-03
   42.35              2.366679565639e-03
   42.85              2.306257758880e-03
   43.35              2.247229765425e-03
   43.85              2.189547906371e-03
   44.35              2.133166652933e-03
   44.85              2.078042506594e-03
   45.35              2.024133887187e-03
   45.85              1.971401028291e-03
   46.35              1.919805879403e-03
   46.85              1.869312014376e-03
   47.35              1.819884545653e-03
   47.85              1.771490043884e-03
   48.35              1.724096462524e-03
   48.85              1.677673067067e-03
   49.35              1.632190368580e-03
   49.85              1.587620061236e-03
   50.35              1.543934963571e-03
   50.85              1.501108963205e-03
   51.35              1.459116964794e-03
   51.85              1.417934840991e-03
   52.35              1.377539386219e-03
   52.85              1.337908273070e-03
   53.35              1.299020011151e-03
   53.85              1.260853908229e-03
   54.35              1.223390033510e-03
   54.85              1.186609182944e-03
   55.35              1.150492846390e-03
   55.85              1.115023176560e-03
   56.35              1.080182959610e-03
   56.85              1.045955587286e-03
   57.35              1.012325030522e-03
   57.85              9.792758144096e-04
   58.35              9.467929944607e-04
   58.85              9.148621340691e-04
   59.35              8.834692831197e-04
   59.85              8.526009576665e-04
   60.35              8.222441206218e-04
   60.85              7.923861633971e-04
   61.35              7.630148884417e-04
   61.85              7.341184926287e-04
   62.35              7.056855514398e-04
   62.85              6.777050039055e-04
   63.35              6.501661382580e-04
   63.85              6.230585782589e-04
   64.35              5.963722701634e-04
   64.85              5.700974702884e-04
   65.35              5.442247331506e-04
   65.85              5.187449001454e-04
   66.35              4.936490887379e-04
   66.85              4.689286821383e-04
   67.35              4.445753194378e-04
   67.85              4.205808861801e-04
   68.35              3.969375053476e-04
   68.85              3.736375287392e-04
   69.35              3.506735287221e-04
   69.85              3.280382903374e-04
   70.35              3.057248037420e-04
   70.85              2.837262569716e-04
   71.35              2.620360290066e-04
   71.85              2.406476831289e-04
   72.35              2.195549605528e-04
   72.85              1.987517743196e-04
   73.35              1.782322034406e-04
   73.85              1.579904872790e-04
   74.35              1.380210201579e-04
   74.85              1.183183461847e-04
   75.35              9.887715428153e-05
   75.85              7.969227341199e-05
   76.35              6.075866799588e-05
   76.85              4.207143350256e-05
   77.35              2.362579221536e-05
   77.85              5.417089159206e-06
