# header:
#   title: bremsstrahlung for E-incident 93 MeV
# datablock:
#   columns: 2
#   entries: 186
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.011073616310e-01
    0.85              2.461790442336e-01
    1.35              1.541605915750e-01
    1.85              1.118818430562e-01
    2.35              8.759405135386e-02
    2.85              7.182829182781e-02
    3.35              6.076872917520e-02
    3.85              5.258178019860e-02
    4.35              4.627688845800e-02
    4.85              4.127197439587e-02
    5.35              3.720255828928e-02
    5.85              3.382876886758e-02
    6.35              3.098628486662e-02
    6.85              2.855876203368e-02
    7.35              2.646151441611e-02
    7.85              2.463143210013e-02
    8.35              2.302052131901e-02
    8.85              2.159163435496e-02
    9.35              2.031556952611e-02
    9.85              1.916905442607e-02
   10.35              1.813331373183e-02
   10.85              1.719303300941e-02
   11.35              1.633559640351e-02
   11.85              1.555051731709e-02
   12.35              1.482900738746e-02
   12.85              1.416364609049e-02
   13.35              1.354812459105e-02
   13.85              1.297704507713e-02
   14.35              1.244576204501e-02
   14.85              1.195025564805e-02
   15.35              1.148702979813e-02
   15.85              1.105302955388e-02
   16.35              1.064557366707e-02
   16.85              1.026229913853e-02
   17.35              9.901115360921e-03
   17.85              9.560165968609e-03
   18.35              9.237796924651e-03
   18.85              8.932529686739e-03
   19.35              8.643038533473e-03
   19.85              8.368131317400e-03
   20.35              8.106733055433e-03
   20.85              7.857871880371e-03
   21.35              7.620666966437e-03
   21.85              7.394318112636e-03
   22.35              7.178096724330e-03
   22.85              6.971337978839e-03
   23.35              6.773433997608e-03
   23.85              6.583827877225e-03
   24.35              6.402008455832e-03
   24.85              6.227505711356e-03
   25.35              6.059886704334e-03
   25.85              5.898751991588e-03
   26.35              5.743732448206e-03
   26.85              5.594486444615e-03
   27.35              5.450697333294e-03
   27.85              5.312071206221e-03
   28.35              5.178334889628e-03
   28.85              5.049234147266e-03
   29.35              4.924532067336e-03
   29.85              4.804007611524e-03
   30.35              4.687454307468e-03
   30.85              4.574679068374e-03
   31.35              4.465501125583e-03
   31.85              4.359751061686e-03
   32.35              4.257269933304e-03
   32.85              4.157908473975e-03
   33.35              4.061526368748e-03
   33.85              3.967991593070e-03
   34.35              3.877179809406e-03
   34.85              3.788973815805e-03
   35.35              3.703263041258e-03
   35.85              3.619943083296e-03
   36.35              3.538915283737e-03
   36.85              3.460086338983e-03
   37.35              3.383367941612e-03
   37.85              3.308676450380e-03
   38.35              3.235932586038e-03
   38.85              3.165061150637e-03
   39.35              3.095990768232e-03
   39.85              3.028653645109e-03
   40.35              2.962985347838e-03
   40.85              2.898924597624e-03
   41.35              2.836413079580e-03
   41.85              2.775395265671e-03
   42.35              2.715818250201e-03
   42.85              2.657631596819e-03
   43.35              2.600787196110e-03
   43.85              2.545239132931e-03
   44.35              2.490943562722e-03
   44.85              2.437858596085e-03
   45.35              2.385944191005e-03
   45.85              2.335162052121e-03
   46.35              2.285475536514e-03
   46.85              2.236849565531e-03
   47.35              2.189250542192e-03
   47.85              2.142646273782e-03
   48.35              2.097005899238e-03
   48.85              2.052299821000e-03
   49.35              2.008499641003e-03
   49.85              1.965578100526e-03
   50.35              1.923509023612e-03
   50.85              1.882267263846e-03
   51.35              1.841828654221e-03
   51.85              1.802169959921e-03
   52.35              1.763268833803e-03
