# header:
#   title: bremsstrahlung for E-incident 134 MeV
# datablock:
#   columns: 2
#   entries: 268
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.588336885357e-01
    0.85              2.292471289803e-01
    1.35              1.437987616882e-01
    1.85              1.045387010404e-01
    2.35              8.198504917896e-02
    2.85              6.734495937415e-02
    3.35              5.707504563047e-02
    3.85              4.947264195009e-02
    4.35              4.361791727669e-02
    4.85              3.897035232977e-02
    5.35              3.519149111124e-02
    5.85              3.205858907537e-02
    6.35              2.941905743884e-02
    6.85              2.716485888795e-02
    7.35              2.521735401744e-02
    7.85              2.351793893936e-02
    8.35              2.202204662512e-02
    8.85              2.069518169101e-02
    9.35              1.951022744505e-02
    9.85              1.844557312254e-02
   10.35              1.748378395196e-02
   10.85              1.661063894457e-02
   11.35              1.581442301271e-02
   11.85              1.508539829874e-02
   12.35              1.441540392598e-02
   12.85              1.379754919312e-02
   13.35              1.322597571366e-02
   13.85              1.269567107748e-02
   14.35              1.220232146821e-02
   14.85              1.174219405486e-02
   15.35              1.131204236876e-02
   15.85              1.090902959029e-02
   16.35              1.053066591143e-02
   16.85              1.017475705031e-02
   17.35              9.839361668210e-03
   17.85              9.522755943373e-03
   18.35              9.223403936511e-03
   18.85              8.939932672718e-03
   19.35              8.671111086641e-03
   19.85              8.415832149736e-03
   20.35              8.173097632336e-03
   20.85              7.942005058216e-03
   21.35              7.721736492251e-03
   21.85              7.511548867520e-03
   22.35              7.310765610787e-03
   22.85              7.118769367477e-03
   23.35              6.934995661354e-03
   23.85              6.758927351714e-03
   24.35              6.590089773476e-03
   24.85              6.428046463980e-03
   25.35              6.272395395490e-03
   25.85              6.122765644929e-03
   26.35              5.978814442778e-03
   26.85              5.840224551693e-03
   27.35              5.706701932677e-03
   27.85              5.577973662638e-03
   28.35              5.453786072319e-03
   28.85              5.333903077851e-03
   29.35              5.218104682854e-03
   29.85              5.106185631073e-03
   30.35              4.997954192201e-03
   30.85              4.893231065772e-03
   31.35              4.791848389946e-03
   31.85              4.693648843660e-03
   32.35              4.598484832035e-03
   32.85              4.506217746183e-03
   33.35              4.416717289591e-03
   33.85              4.329860864214e-03
   34.35              4.245533010172e-03
   34.85              4.163624893692e-03
   35.35              4.084033838499e-03
   35.85              4.006662896421e-03
   36.35              3.931420453437e-03
   36.85              3.858219867794e-03
   37.35              3.786979137188e-03
   37.85              3.717620592331e-03
   38.35              3.650070614485e-03
   38.85              3.584259374807e-03
   39.35              3.520120593571e-03
   39.85              3.457591317511e-03
   40.35              3.396611713719e-03
   40.85              3.337124878686e-03
   41.35              3.279076661187e-03
   41.85              3.222415497870e-03
   42.35              3.167092260487e-03
   42.85              3.113060113824e-03
   43.35              3.060274383463e-03
   43.85              3.008692432586e-03
   44.35              2.958273547118e-03
   44.85              2.908978828549e-03
   45.35              2.860771093852e-03
   45.85              2.813614781940e-03
   46.35              2.767475866186e-03
   46.85              2.722321772540e-03
   47.35              2.678121302835e-03
   47.85              2.634844562905e-03
   48.35              2.592462895156e-03
   48.85              2.550948815282e-03
   49.35              2.510275952833e-03
   49.85              2.470418995347e-03
   50.35              2.431353635826e-03
   50.85              2.393056523296e-03
   51.35              2.355505216268e-03
   51.85              2.318678138884e-03
   52.35              2.282554539577e-03
   52.85              2.247114452084e-03
   53.35              2.212338658639e-03
   53.85              2.178208655231e-03
   54.35              2.144706618766e-03
   54.85              2.111815376038e-03
   55.35              2.079518374371e-03
   55.85              2.047799653845e-03
   56.35              2.016643820993e-03
   56.85              1.986036023900e-03
   57.35              1.955961928588e-03
   57.85              1.926407696634e-03
   58.35              1.897359963942e-03
   58.85              1.868805820591e-03
   59.35              1.840732791703e-03
   59.85              1.813128819270e-03
   60.35              1.785982244890e-03
   60.85              1.759281793342e-03
   61.35              1.733016556978e-03
   61.85              1.707175980863e-03
   62.35              1.681749848631e-03
   62.85              1.656728269020e-03
   63.35              1.632101663041e-03
   63.85              1.607860751753e-03
   64.35              1.583996544603e-03
   64.85              1.560500328311e-03
   65.35              1.537363656262e-03
   65.85              1.514578338382e-03
   66.35              1.492136431473e-03
   66.85              1.470030229978e-03
   67.35              1.448252257161e-03
   67.85              1.426795256677e-03
   68.35              1.405652184511e-03
   68.85              1.384816201264e-03
   69.35              1.364280664785e-03
   69.85              1.344039123101e-03
   70.35              1.324085307667e-03
   70.85              1.304413126889e-03
   71.35              1.285016659928e-03
   71.85              1.265890150753e-03
   72.35              1.247028002452e-03
   72.85              1.228424771766e-03
   73.35              1.210075163857e-03
   73.85              1.191974027281e-03
   74.35              1.174116349165e-03
   74.85              1.156497250584e-03
   75.35              1.139111982110e-03
   75.85              1.121955919548e-03
   76.35              1.105024559836e-03
   76.85              1.088313517102e-03
   77.35              1.071818518876e-03
   77.85              1.055535402451e-03
   78.35              1.039460111379e-03
   78.85              1.023588692103e-03
   79.35              1.007917290713e-03
   79.85              9.924421498290e-04
   80.35              9.771596055957e-04
   80.85              9.620660847913e-04
   81.35              9.471581020423e-04
   81.85              9.324322571399e-04
   82.35              9.178852324549e-04
   82.85              9.035137904457e-04
   83.35              8.893147712560e-04
   83.85              8.752850903990e-04
   84.35              8.614217365230e-04
   84.85              8.477217692573e-04
   85.35              8.341823171323e-04
   85.85              8.208005755738e-04
   86.35              8.075738049655e-04
   86.85              7.944993287799e-04
   87.35              7.815745317721e-04
   87.85              7.687968582363e-04
   88.35              7.561638103206e-04
   88.85              7.436729463994e-04
   89.35              7.313218795003e-04
   89.85              7.191082757831e-04
   90.35              7.070298530700e-04
   90.85              6.950843794236e-04
   91.35              6.832696717723e-04
   91.85              6.715835945799e-04
   92.35              6.600240585590e-04
   92.85              6.485890194259e-04
   93.35              6.372764766947e-04
   93.85              6.260844725116e-04
   94.35              6.150110905244e-04
   94.85              6.040544547891e-04
   95.35              5.932127287101e-04
   95.85              5.824841140143e-04
   96.35              5.718668497564e-04
   96.85              5.613592113557e-04
   97.35              5.509595096616e-04
   97.85              5.406660900493e-04
   98.35              5.304773315413e-04
   98.85              5.203916459570e-04
   99.35              5.104074770872e-04
   99.85              5.005232998936e-04
  100.35              4.907376197323e-04
  100.85              4.810489716004e-04
  101.35              4.714559194047e-04
  101.85              4.619570552521e-04
  102.35              4.525509987610e-04
  102.85              4.432363963924e-04
  103.35              4.340119208004e-04
  103.85              4.248762702020e-04
  104.35              4.158281677647e-04
  104.85              4.068663610110e-04
  105.35              3.979896212413e-04
  105.85              3.891967429715e-04
  106.35              3.804865433878e-04
  106.85              3.718578618162e-04
  107.35              3.633095592065e-04
  107.85              3.548405176318e-04
  108.35              3.464496398002e-04
  108.85              3.381358485816e-04
  109.35              3.298980865466e-04
  109.85              3.217353155179e-04
  110.35              3.136465161341e-04
  110.85              3.056306874259e-04
  111.35              2.976868464026e-04
  111.85              2.898140276503e-04
  112.35              2.820112829413e-04
  112.85              2.742776808526e-04
  113.35              2.666123063960e-04
  113.85              2.590142606565e-04
  114.35              2.514826604417e-04
  114.85              2.440166379388e-04
  115.35              2.366153403817e-04
  115.85              2.292779297263e-04
  116.35              2.220035823340e-04
  116.85              2.147914886634e-04
  117.35              2.076408529705e-04
  117.85              2.005508930153e-04
  118.35              1.935208397770e-04
  118.85              1.865499371761e-04
  119.35              1.796374418026e-04
  119.85              1.727826226525e-04
