# header:
#   title: bremsstrahlung for E-incident 150 MeV
# datablock:
#   columns: 2
#   entries: 300
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.469219138499e-01
    0.85              2.244507081838e-01
    1.35              1.408470622704e-01
    1.85              1.024345763101e-01
    2.35              8.036782905639e-02
    2.85              6.604380013729e-02
    3.35              5.599560074628e-02
    3.85              4.855732327501e-02
    4.35              4.282899464772e-02
    4.85              3.828176470646e-02
    5.35              3.458448428693e-02
    5.85              3.151921761433e-02
    6.35              2.893667010277e-02
    6.85              2.673113682648e-02
    7.35              2.482567610478e-02
    7.85              2.316294923298e-02
    8.35              2.169935132786e-02
    8.85              2.040113171711e-02
    9.35              1.924175912355e-02
    9.85              1.820008933137e-02
   10.35              1.725906396355e-02
   10.85              1.640476904438e-02
   11.35              1.562574240002e-02
   11.85              1.491245640076e-02
   12.35              1.425692635285e-02
   12.85              1.365241031646e-02
   13.35              1.309317638017e-02
   13.85              1.257432034542e-02
   14.35              1.209162152563e-02
   14.85              1.164142767687e-02
   15.35              1.122056241761e-02
   15.85              1.082625017155e-02
   16.35              1.045605488244e-02
   16.85              1.010782964016e-02
   17.35              9.779675017025e-03
   17.85              9.469904406395e-03
   18.35              9.177015027951e-03
   18.85              8.899663547569e-03
   19.35              8.636645477025e-03
   19.85              8.386877687113e-03
   20.35              8.149383498671e-03
   20.85              7.923279918787e-03
   21.35              7.707766670514e-03
   21.85              7.502116728798e-03
   22.35              7.305668126756e-03
   22.85              7.117816837714e-03
   23.35              6.938010571757e-03
   23.85              6.765743352591e-03
   24.35              6.600550762548e-03
   24.85              6.442005761642e-03
   25.35              6.289715001403e-03
   25.85              6.143315566512e-03
   26.35              6.002472087404e-03
   26.85              5.866874175488e-03
   27.35              5.736234139694e-03
   27.85              5.610284948991e-03
   28.35              5.488778410517e-03
   28.85              5.371483537155e-03
   29.35              5.258185081965e-03
   29.85              5.148682219914e-03
   30.35              5.042787359908e-03
   30.85              4.940325072349e-03
   31.35              4.841131119321e-03
   31.85              4.745051576122e-03
   32.35              4.651942034258e-03
   32.85              4.561666877230e-03
   33.35              4.474098621462e-03
   33.85              4.389117315644e-03
   34.35              4.306609992527e-03
   34.85              4.226470167921e-03
   35.35              4.148597382201e-03
   35.85              4.072896780184e-03
   36.35              3.999278725677e-03
   36.85              3.927658447411e-03
   37.35              3.857955713410e-03
   37.85              3.790094531166e-03
   38.35              3.724002871275e-03
   38.85              3.659612412411e-03
   39.35              3.596858305741e-03
   39.85              3.535678957081e-03
   40.35              3.476015825240e-03
   40.85              3.417813235183e-03
   41.35              3.361018204739e-03
   41.85              3.305580283745e-03
   42.35              3.251451404569e-03
   42.85              3.198585743110e-03
   43.35              3.146939589412e-03
   43.85              3.096471227133e-03
   44.35              3.047140821162e-03
   44.85              2.998910312760e-03
   45.35              2.951743321633e-03
   45.85              2.905605054413e-03
   46.35              2.860462219063e-03
   46.85              2.816282944767e-03
   47.35              2.773036706887e-03
   47.85              2.730694256633e-03
   48.35              2.689227555091e-03
   48.85              2.648609711308e-03
   49.35              2.608814924137e-03
   49.85              2.569818427581e-03
   50.35              2.531596439398e-03
   50.85              2.494126112733e-03
   51.35              2.457385490579e-03
   51.85              2.421353462873e-03
   52.35              2.386009726050e-03
   52.85              2.351334744891e-03
   53.35              2.317309716518e-03
   53.85              2.283916536398e-03
   54.35              2.251137766215e-03
   54.85              2.218956603510e-03
   55.35              2.187356852960e-03
   55.85              2.156322899196e-03
   56.35              2.125839681080e-03
   56.85              2.095892667328e-03
   57.35              2.066467833415e-03
   57.85              2.037551639674e-03
   58.35              2.009131010521e-03
   58.85              1.981193314743e-03
   59.35              1.953726346780e-03
   59.85              1.926718308942e-03
   60.35              1.900157794514e-03
   60.85              1.874033771696e-03
   61.35              1.848335568320e-03
   61.85              1.823052857320e-03
   62.35              1.798175642887e-03
   62.85              1.773694247299e-03
   63.35              1.749599298366e-03
   63.85              1.725881717467e-03
   64.35              1.702532708143e-03
   64.85              1.679543745224e-03
   65.35              1.656906564446e-03
   65.85              1.634613152548e-03
   66.35              1.612655737816e-03
   66.85              1.591026781045e-03
   67.35              1.569718966913e-03
   67.85              1.548725195731e-03
   68.35              1.528038575554e-03
   68.85              1.507652414639e-03
   69.35              1.487560214227e-03
   69.85              1.467755661638e-03
   70.35              1.448232623656e-03
   70.85              1.428985140197e-03
   71.35              1.410007418244e-03
   71.85              1.391293826033e-03
   72.35              1.372838887481e-03
   72.85              1.354637276843e-03
   73.35              1.336683813589e-03
   73.85              1.318973457488e-03
   74.35              1.301501303891e-03
   74.85              1.284262579199e-03
   75.35              1.267252636520e-03
