# header:
#   title: bremsstrahlung for E-incident 184 MeV
# datablock:
#   columns: 2
#   entries: 368
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.265610149725e-01
    0.85              2.162289358740e-01
    1.35              1.357724709226e-01
    1.85              9.880598702596e-02
    2.35              7.756992180875e-02
    2.85              6.378510754495e-02
    3.35              5.411516321064e-02
    3.85              4.695689272940e-02
    4.35              4.144420166914e-02
    4.85              3.706814794088e-02
    5.35              3.351004818053e-02
    5.85              3.056017060143e-02
    6.35              2.807484067259e-02
    6.85              2.595233263116e-02
    7.35              2.411860119401e-02
    7.85              2.251846611829e-02
    8.35              2.110996398576e-02
    8.85              1.986061463657e-02
    9.35              1.874488553863e-02
    9.85              1.774242843033e-02
   10.35              1.683682708128e-02
   10.85              1.601469129436e-02
   11.35              1.526499037853e-02
   11.85              1.457855536278e-02
   12.35              1.394770212967e-02
   12.85              1.336594253339e-02
   13.35              1.282776043495e-02
   13.85              1.232843624975e-02
   14.35              1.186390817503e-02
   14.85              1.143066145213e-02
   15.35              1.102563927145e-02
   15.85              1.064617054065e-02
   16.35              1.028991090653e-02
   16.85              9.954794277410e-03
   17.35              9.638992727775e-03
   17.85              9.340883141706e-03
   18.35              9.059019309645e-03
   18.85              8.792108466023e-03
   19.35              8.538991464449e-03
   19.85              8.298625949099e-03
   20.35              8.070072006986e-03
   20.85              7.852479884638e-03
   21.35              7.645079430785e-03
   21.85              7.447170988549e-03
   22.35              7.258117510172e-03
   22.85              7.077337706997e-03
   23.35              6.904300079548e-03
   23.85              6.738517698532e-03
   24.35              6.579543628851e-03
   24.85              6.426966906039e-03
   25.35              6.280408988860e-03
   25.85              6.139520623604e-03
   26.35              6.003979065378e-03
   26.85              5.873485609879e-03
   27.35              5.747763395897e-03
   27.85              5.626555444536e-03
   28.35              5.509622905922e-03
   28.85              5.396743488230e-03
   29.35              5.287710047290e-03
   29.85              5.182329317940e-03
   30.35              5.080420770776e-03
   30.85              4.981815580084e-03
   31.35              4.886355690531e-03
   31.85              4.793892971764e-03
   32.35              4.704288451414e-03
   32.85              4.617411618136e-03
   33.35              4.533139787356e-03
   33.85              4.451357523216e-03
   34.35              4.371956111016e-03
   34.85              4.294833075063e-03
   35.35              4.219891737440e-03
   35.85              4.147040813697e-03
   36.35              4.076194041915e-03
   36.85              4.007269841958e-03
   37.35              3.940191002107e-03
   37.85              3.874884390521e-03
   38.35              3.811280689277e-03
   38.85              3.749314148940e-03
   39.35              3.688922361852e-03
   39.85              3.630046052482e-03
   40.35              3.572628883369e-03
   40.85              3.516617275312e-03
   41.35              3.461960240606e-03
   41.85              3.408609228234e-03
   42.35              3.356517980027e-03
   42.85              3.305642396889e-03
   43.35              3.255940414284e-03
   43.85              3.207371886243e-03
   44.35              3.159898477211e-03
