# header:
#   title: bremsstrahlung for E-incident 138 MeV
# datablock:
#   columns: 2
#   entries: 276
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.556790892467e-01
    0.85              2.279779105708e-01
    1.35              1.430183457290e-01
    1.85              1.039828699908e-01
    2.35              8.155823499226e-02
    2.85              6.700189297568e-02
    3.35              5.679072768047e-02
    3.85              4.923181311128e-02
    4.35              4.341058005225e-02
    4.85              3.878960123220e-02
    5.35              3.503235677103e-02
    5.85              3.191737632033e-02
    6.35              2.929294397209e-02
    6.85              2.705164043382e-02
    7.35              2.511527615245e-02
    7.85              2.342558248018e-02
    8.35              2.193824733153e-02
    8.85              2.061897265165e-02
    9.35              1.944079686802e-02
    9.85              1.838223283907e-02
   10.35              1.742594552790e-02
   10.85              1.655779529609e-02
   11.35              1.576613407149e-02
   11.85              1.504127970129e-02
   12.35              1.437511799265e-02
   12.85              1.376079766211e-02
   13.35              1.319249383573e-02
   13.85              1.266522277659e-02
   14.35              1.217469534527e-02
   14.85              1.171720006421e-02
   15.35              1.128950903599e-02
   15.85              1.088880166885e-02
   16.35              1.051260239756e-02
   16.85              1.015872949252e-02
   17.35              9.825252720340e-03
   17.85              9.510458120267e-03
   18.35              9.212818539272e-03
   18.85              8.930968856472e-03
   19.35              8.663685048753e-03
   19.85              8.409866420264e-03
   20.35              8.168520451652e-03
   20.85              7.938749829256e-03
   21.35              7.719741296901e-03
   21.85              7.510756038339e-03
   22.35              7.311121350630e-03
   22.85              7.120223410742e-03
   23.35              6.937500971491e-03
   23.85              6.762439850448e-03
   24.35              6.594568097826e-03
   24.85              6.433451747724e-03
   25.35              6.278691072181e-03
   25.85              6.129917269968e-03
   26.35              5.986789532354e-03
   26.85              5.848992436738e-03
   27.35              5.716233626153e-03
   27.85              5.588241738748e-03
   28.35              5.464764556367e-03
   28.85              5.345567345646e-03
   29.35              5.230431368680e-03
   29.85              5.119152543371e-03
   30.35              5.011540236194e-03
   30.85              4.907416172362e-03
   31.35              4.806613450278e-03
   31.85              4.708975648826e-03
   32.35              4.614356017433e-03
   32.85              4.522616740117e-03
   33.35              4.433628265718e-03
   33.85              4.347268697506e-03
   34.35              4.263423236083e-03
   34.85              4.181983670253e-03
   35.35              4.102847911094e-03
   35.85              4.025919565022e-03
   36.35              3.951107542089e-03
   36.85              3.878325696168e-03
   37.35              3.807492494047e-03
   37.85              3.738530710740e-03
   38.35              3.671367148641e-03
   38.85              3.605932378359e-03
   39.35              3.542160499317e-03
   39.85              3.479988918369e-03
   40.35              3.419358144879e-03
   40.85              3.360211600850e-03
   41.35              3.302495444827e-03
   41.85              3.246158408422e-03
   42.35              3.191151644424e-03
   42.85              3.137428585536e-03
   43.35              3.084944812897e-03
   43.85              3.033657933591e-03
   44.35              2.983527466445e-03
   44.85              2.934514735467e-03
   45.35              2.886582770332e-03
   45.85              2.839696213379e-03
   46.35              2.793821232628e-03
