# header:
#   title: bremsstrahlung for E-incident 149 MeV
# datablock:
#   columns: 2
#   entries: 298
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.476145043094e-01
    0.85              2.247298714683e-01
    1.35              1.410190407318e-01
    1.85              1.025573076906e-01
    2.35              8.046226956063e-02
    2.85              6.611987638852e-02
    3.35              5.605879461107e-02
    3.85              4.861098082776e-02
    4.35              4.287530814406e-02
    4.85              3.832224838484e-02
    5.35              3.462022783295e-02
    5.85              3.155103130702e-02
    6.35              2.896517281667e-02
    6.85              2.675681191615e-02
    7.35              2.484890828101e-02
    7.85              2.318404969494e-02
    8.35              2.171857537066e-02
    8.85              2.041869136552e-02
    9.35              1.925783238766e-02
    9.85              1.821482711314e-02
   10.35              1.727259529509e-02
   10.85              1.641720511927e-02
   11.35              1.563717971664e-02
   11.85              1.492297924250e-02
   12.35              1.426660876627e-02
   12.85              1.366131770453e-02
   13.35              1.310136679723e-02
   13.85              1.258184555833e-02
   14.35              1.209852789008e-02
   14.85              1.164775686616e-02
   15.35              1.122635203272e-02
   15.85              1.083153425502e-02
   16.35              1.046086435363e-02
   16.85              1.011219266597e-02
   17.35              9.783617329187e-03
   17.85              9.473449574296e-03
   18.35              9.180184694332e-03
   18.85              8.902477632933e-03
   19.35              8.639122357653e-03
   19.85              8.389034350649e-03
   20.35              8.151235680598e-03
   20.85              7.924842222541e-03
   21.35              7.709052673526e-03
   21.85              7.503139076410e-03
   22.35              7.306438615632e-03
   22.85              7.118346490116e-03
   23.35              6.938309701883e-03
   23.85              6.765821625944e-03
   24.35              6.600417249222e-03
   24.85              6.441668984239e-03
   25.35              6.289182978231e-03
   25.85              6.142595850597e-03
   26.35              6.001571801812e-03
   26.85              5.865800045346e-03
   27.35              5.734992521292e-03
   27.85              5.608881856271e-03
   28.35              5.487219539222e-03
   28.85              5.369774286888e-03
   29.35              5.256330576372e-03
   29.85              5.146687325170e-03
   30.35              5.040656701684e-03
   30.85              4.938063051407e-03
   31.35              4.838741925860e-03
   31.85              4.742539202999e-03
   32.35              4.649310289190e-03
   32.85              4.558919394067e-03
   33.35              4.471238870612e-03
   33.85              4.386148613728e-03
   34.35              4.303535511339e-03
   34.85              4.223292942734e-03
   35.35              4.145320319493e-03
   35.85              4.069522664823e-03
   36.35              3.995810227612e-03
   36.85              3.924098127910e-03
   37.35              3.854306030878e-03
   37.85              3.786357846581e-03
   38.35              3.720181453269e-03
   38.85              3.655708442025e-03
   39.35              3.592873880876e-03
   39.85              3.531616096669e-03
   40.35              3.471876473161e-03
   40.85              3.413599263938e-03
   41.35              3.356731418903e-03
   41.85              3.301222423213e-03
   42.35              3.247024147609e-03
   42.85              3.194090709243e-03
   43.35              3.142378342119e-03
   43.85              3.091845276412e-03
   44.35              3.042451625940e-03
   44.85              2.994159283171e-03
   45.35              2.946931821169e-03
   45.85              2.900734401959e-03
   46.35              2.855533690823e-03
   46.85              2.811297776082e-03
   47.35              2.767996093965e-03
   47.85              2.725599358182e-03
   48.35              2.684079493874e-03
   48.85              2.643409575611e-03
   49.35              2.603563769167e-03
   49.85              2.564517276795e-03
   50.35              2.526246285760e-03
   50.85              2.488727919918e-03
   51.35              2.451940194111e-03
   51.85              2.415861971213e-03
   52.35              2.380472921627e-03
   52.85              2.345753485090e-03
   53.35              2.311684834617e-03
   53.85              2.278248842462e-03
   54.35              2.245428047956e-03
   54.85              2.213205627095e-03
   55.35              2.181565363794e-03
   55.85              2.150491622664e-03
   56.35              2.119969323258e-03
   56.85              2.089983915662e-03
   57.35              2.060521357370e-03
   57.85              2.031568091356e-03
   58.35              2.003111025274e-03
   58.85              1.975137511717e-03
   59.35              1.947635329475e-03
   59.85              1.920592665734e-03
   60.35              1.893998099154e-03
   60.85              1.867840583792e-03
   61.35              1.842109433799e-03
   61.85              1.816794308866e-03
   62.35              1.791885200371e-03
   62.85              1.767372418185e-03
   63.35              1.743246578102e-03
   63.85              1.719498589860e-03
   64.35              1.696119645724e-03
   64.85              1.673101209593e-03
   65.35              1.650435006609e-03
   65.85              1.628113013238e-03
   66.35              1.606127447800e-03
   66.85              1.584470761426e-03
   67.35              1.563135629415e-03
   67.85              1.542114942976e-03
   68.35              1.521401801327e-03
   68.85              1.500989504147e-03
   69.35              1.480871544345e-03
   69.85              1.461041601147e-03
   70.35              1.441493533474e-03
   70.85              1.422221373602e-03
   71.35              1.403219321086e-03
   71.85              1.384481736942e-03
   72.35              1.366003138066e-03
   72.85              1.347778191886e-03
   73.35              1.329801711229e-03
   73.85              1.312068649404e-03
   74.35              1.294574095471e-03
   74.85              1.277313269714e-03
   75.35              1.260281519282e-03
   75.85              1.243474314010e-03
   76.35              1.226887242403e-03
   76.85              1.210516007772e-03
   77.35              1.194356424526e-03
   77.85              1.178404414603e-03
   78.35              1.162656004042e-03
   78.85              1.147107319676e-03
   79.35              1.131754585964e-03
   79.85              1.116594121929e-03
   80.35              1.101622338218e-03
   80.85              1.086835734269e-03
   81.35              1.072230895580e-03
   81.85              1.057804491084e-03
   82.35              1.043553270614e-03
   82.85              1.029474062460e-03
   83.35              1.015563771021e-03
   83.85              1.001819374531e-03
   84.35              9.882379228716e-04
   84.85              9.748165354628e-04
   85.35              9.615523992245e-04
   85.85              9.484427666117e-04
   86.35              9.354849537164e-04
   86.85              9.226763384364e-04
   87.35              9.100143587064e-04
   87.85              8.974965107888e-04
   88.35              8.851203476242e-04
   88.85              8.728834772357e-04
   89.35              8.607835611885e-04
   89.85              8.488183130995e-04
   90.35              8.369854971974e-04
   90.85              8.252829269299e-04
   91.35              8.137084636166e-04
   91.85              8.022600151462e-04
   92.35              7.909355347155e-04
   92.85              7.797330196098e-04
   93.35              7.686505100222e-04
   93.85              7.576860879101e-04
   94.35              7.468378758894e-04
   94.85              7.361040361620e-04
   95.35              7.254827694783e-04
   95.85              7.149723141320e-04
   96.35              7.045709449855e-04
   96.85              6.942769725261e-04
   97.35              6.840887419512e-04
   97.85              6.740046322815e-04
   98.35              6.640230555012e-04
   98.85              6.541424557242e-04
   99.35              6.443613083859e-04
   99.85              6.346781194585e-04
  100.35              6.250914246909e-04
  100.85              6.155997888699e-04
  101.35              6.062018051043e-04
  101.85              5.968960941298e-04
  102.35              5.876813036338e-04
  102.85              5.785561076006e-04
  103.35              5.695192056750e-04
  103.85              5.605693225451e-04
  104.35              5.517052073417e-04
  104.85              5.429256330558e-04
  105.35              5.342293959725e-04
  105.85              5.256153151205e-04
  106.35              5.170822317376e-04
  106.85              5.086290087515e-04
  107.35              5.002545302738e-04
  107.85              4.919577011098e-04
  108.35              4.837374462804e-04
  108.85              4.755927105584e-04
  109.35              4.675224580163e-04
  109.85              4.595256715874e-04
  110.35              4.516013526386e-04
  110.85              4.437485205546e-04
  111.35              4.359662123329e-04
  111.85              4.282534821910e-04
  112.35              4.206094011826e-04
  112.85              4.130330568246e-04
  113.35              4.055235527345e-04
  113.85              3.980800082763e-04
  114.35              3.907015582165e-04
  114.85              3.833873523888e-04
  115.35              3.761365553676e-04
  115.85              3.689483461497e-04
  116.35              3.618219178448e-04
  116.85              3.547564773730e-04
  117.35              3.477512451712e-04
  117.85              3.408054549057e-04
  118.35              3.339183531933e-04
  118.85              3.270891993288e-04
  119.35              3.203172650191e-04
  119.85              3.136018341245e-04
  120.35              3.069422024065e-04
  120.85              3.003376772811e-04
  121.35              2.937875775790e-04
  121.85              2.872912333115e-04
  122.35              2.808479854418e-04
  122.85              2.744571856622e-04
  123.35              2.681181961768e-04
  123.85              2.618303894889e-04
  124.35              2.555931481946e-04
  124.85              2.494058647801e-04
  125.35              2.432679414247e-04
  125.85              2.371787898084e-04
  126.35              2.311378309235e-04
  126.85              2.251444948915e-04
  127.35              2.191982207835e-04
  127.85              2.132984564457e-04
  128.35              2.074446583278e-04
  128.85              2.016362913168e-04
  129.35              1.958728285734e-04
  129.85              1.901537513729e-04
  130.35              1.844785489495e-04
  130.85              1.788467183444e-04
  131.35              1.732577642570e-04
  131.85              1.677111988999e-04
  132.35              1.622065418568e-04
  132.85              1.567433199439e-04
  133.35              1.513210670742e-04
  133.85              1.459393241251e-04
  134.35              1.405976388086e-04
  134.85              1.352955655450e-04
  135.35              1.300326653383e-04
  135.85              1.248085056557e-04
  136.35              1.196226603090e-04
  136.85              1.144747093382e-04
  137.35              1.093642388986e-04
  137.85              1.042908411500e-04
  138.35              9.925411414759e-05
  138.85              9.425366173652e-05
  139.35              8.928909344753e-05
  139.85              8.436002439550e-05
  140.35              7.946607517997e-05
  140.85              7.460687178776e-05
  141.35              6.978204549772e-05
  141.85              6.499123278745e-05
  142.35              6.023407524199e-05
  142.85              5.551021946443e-05
  143.35              5.081931698843e-05
  143.85              4.616102419248e-05
  144.35              4.153500221604e-05
  144.85              3.694091687734e-05
  145.35              3.237843859292e-05
  145.85              2.784724229878e-05
