# header:
#   title: bremsstrahlung for E-incident 37 MeV
# datablock:
#   columns: 2
#   entries: 74
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              7.410156763316e-01
    0.85              3.009614266844e-01
    1.35              1.868732878870e-01
    1.85              1.344544133044e-01
    2.35              1.043414427995e-01
    2.85              8.479442685769e-02
    3.35              7.108234104779e-02
    3.85              6.093183596773e-02
    4.35              5.311478033137e-02
    4.85              4.690948874374e-02
    5.35              4.186406474258e-02
    5.85              3.768110638265e-02
    6.35              3.415688162270e-02
    6.85              3.114714222917e-02
    7.35              2.854689118850e-02
    7.85              2.627788231862e-02
    8.35              2.428061103795e-02
    8.85              2.250902012797e-02
    9.35              2.092690418163e-02
    9.85              1.950540914354e-02
   10.35              1.822125662121e-02
   10.85              1.705545917007e-02
   11.35              1.599237515074e-02
   11.85              1.501900286300e-02
   12.35              1.412444614512e-02
   12.85              1.329950473602e-02
   13.35              1.253635669091e-02
   13.85              1.182830958767e-02
   14.35              1.116960374599e-02
   14.85              1.055525520004e-02
   15.35              9.980929360670e-03
   15.85              9.442838590029e-03
   16.35              8.937658569886e-03
   16.85              8.462459559841e-03
   17.35              8.014649541728e-03
   17.85              7.591926919589e-03
   18.35              7.192240952607e-03
   18.85              6.813758485200e-03
   19.35              6.454835835229e-03
   19.85              6.113994930849e-03
   20.35              5.789902965260e-03
   20.85              5.481354978835e-03
   21.35              5.187258888730e-03
   21.85              4.906622573916e-03
   22.35              4.638542693769e-03
   22.85              4.382194974679e-03
   23.35              4.136825744629e-03
   23.85              3.901744532610e-03
   24.35              3.676317579812e-03
   24.85              3.459962134169e-03
   25.35              3.252141420110e-03
   25.85              3.052360192087e-03
   26.35              2.860160794350e-03
   26.85              2.675119660961e-03
   27.35              2.496844199725e-03
   27.85              2.324970011783e-03
   28.35              2.159158405426e-03
   28.85              1.999094168440e-03
   29.35              1.844483568149e-03
   29.85              1.695052552457e-03
   30.35              1.550545128716e-03
   30.85              1.410721900233e-03
   31.35              1.275358742835e-03
   31.85              1.144245606077e-03
   32.35              1.017185425633e-03
   32.85              8.939931350046e-04
   33.35              7.744947661342e-04
   33.85              6.585266297267e-04
   34.35              5.459345671594e-04
   34.85              4.365732667891e-04
   35.35              3.303056382821e-04
   35.85              2.270022393012e-04
   36.35              1.265407495082e-04
   36.85              2.880548738935e-05
