# header:
#   title: bremsstrahlung for E-incident 121 MeV
# datablock:
#   columns: 2
#   entries: 242
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.700531885058e-01
    0.85              2.337550202057e-01
    1.35              1.465666062019e-01
    1.85              1.065070646326e-01
    2.35              8.349413649707e-02
    2.85              6.855591998804e-02
    3.35              5.807687258617e-02
    3.85              5.031965567830e-02
    4.35              4.434570702511e-02
    4.85              3.960350036227e-02
    5.35              3.574768746818e-02
    5.85              3.255098788932e-02
    6.35              2.985770556698e-02
    6.85              2.755760314571e-02
    7.35              2.557043982937e-02
    7.85              2.383641833677e-02
    8.35              2.231006408879e-02
    8.85              2.095617924737e-02
    9.35              1.974709492374e-02
    9.85              1.866076027764e-02
   10.35              1.767938550073e-02
   10.85              1.678846001201e-02
   11.35              1.597603016106e-02
   11.85              1.523215979121e-02
   12.35              1.454852183997e-02
   12.85              1.391808528571e-02
   13.35              1.333487244338e-02
   13.85              1.279376883155e-02
   14.35              1.229037278848e-02
   14.85              1.182087546885e-02
   15.35              1.138196429383e-02
   15.85              1.097074467559e-02
   16.35              1.058467610433e-02
   16.85              1.022151961446e-02
   17.35              9.879294334372e-03
   17.85              9.556241338887e-03
   18.35              9.250793411276e-03
   18.85              8.961549617755e-03
   19.35              8.687253823900e-03
   19.85              8.426776457946e-03
   20.35              8.179098962556e-03
   20.85              7.943300483730e-03
   21.35              7.718546430143e-03
   21.85              7.504078603264e-03
   22.35              7.299206652309e-03
   22.85              7.103300651067e-03
   23.35              6.915784628465e-03
   23.85              6.736130912890e-03
   24.35              6.563855173314e-03
   24.85              6.398512059073e-03
   25.35              6.239691355651e-03
   25.85              6.087014586597e-03
   26.35              5.940132002326e-03
   26.85              5.798719905366e-03
   27.35              5.662478268989e-03
   27.85              5.531128612374e-03
   28.35              5.404412100614e-03
   28.85              5.282087842294e-03
   29.35              5.163931361088e-03
   29.85              5.049733220962e-03
   30.35              4.939297787265e-03
   30.85              4.832442108307e-03
   31.35              4.728994903957e-03
   31.85              4.628795649508e-03
   32.35              4.531693744501e-03
   32.85              4.437547757454e-03
   33.35              4.346224738535e-03
   33.85              4.257599593144e-03
   34.35              4.171554510209e-03
   34.85              4.087978439698e-03
   35.35              4.006766614462e-03
   35.85              3.927820112106e-03
   36.35              3.851045453007e-03
   36.85              3.776354231060e-03
   37.35              3.703662774092e-03
   37.85              3.632891831179e-03
   38.35              3.563966284430e-03
   38.85              3.496814883029e-03
   39.35              3.431369997546e-03
   39.85              3.367567392753e-03
   40.35              3.305346017323e-03
   40.85              3.244647808978e-03
   41.35              3.185417513773e-03
   41.85              3.127602518335e-03
   42.35              3.071152693981e-03
   42.85              3.016020251759e-03
   43.35              2.962159607512e-03
   43.85              2.909527256178e-03
   44.35              2.858081654593e-03
   44.85              2.807783112128e-03
   45.35              2.758593688572e-03
   45.85              2.710477098681e-03
   46.35              2.663398622919e-03
   46.85              2.617325023907e-03
   47.35              2.572224468169e-03
   47.85              2.528066452782e-03
   48.35              2.484821736574e-03
   48.85              2.442462275561e-03
   49.35              2.400961162288e-03
   49.85              2.360292568840e-03
   50.35              2.320431693237e-03
   50.85              2.281354708992e-03
   51.35              2.243038717625e-03
   51.85              2.205461703911e-03
   52.35              2.168602493707e-03
   52.85              2.132440714160e-03
   53.35              2.096956756160e-03
   53.85              2.062131738884e-03
   54.35              2.027947476296e-03
   54.85              1.994386445478e-03
   55.35              1.961431756680e-03
   55.85              1.929067124977e-03
   56.35              1.897276843439e-03
   56.85              1.866045757705e-03
   57.35              1.835359241906e-03
   57.85              1.805203175818e-03
   58.35              1.775563923202e-03
   58.85              1.746428311243e-03
   59.35              1.717783611026e-03
   59.85              1.689617519001e-03
   60.35              1.661918139353e-03
   60.85              1.634673967259e-03
   61.35              1.607873872950e-03
   61.85              1.581507086553e-03
   62.35              1.555563183658e-03
   62.85              1.530032071580e-03
   63.35              1.504903976268e-03
   63.85              1.480169429826e-03
   64.35              1.455819258619e-03
   64.85              1.431844571934e-03
   65.35              1.408236751151e-03
   65.85              1.384987439415e-03
   66.35              1.362088531775e-03
   66.85              1.339532165760e-03
   67.35              1.317310712380e-03
   67.85              1.295416767525e-03
   68.35              1.273843143736e-03
   68.85              1.252582862340e-03
   69.35              1.231629145925e-03
   69.85              1.210975411134e-03
   70.35              1.190615261769e-03
   70.85              1.170542482191e-03
   71.35              1.150751030988e-03
   71.85              1.131235034917e-03
   72.35              1.111988783090e-03
   72.85              1.093006721405e-03
   73.35              1.074283447200e-03
   73.85              1.055813704128e-03
   74.35              1.037592377238e-03
   74.85              1.019614488249e-03
   75.35              1.001875191018e-03
   75.85              9.843697671848e-04
   76.35              9.670936219875e-04
   76.85              9.500422802410e-04
   77.35              9.332113824731e-04
   77.85              9.165966812083e-04
   78.35              9.001940373943e-04
   78.85              8.839994169640e-04
   79.35              8.680088875285e-04
   79.85              8.522186151930e-04
   80.35              8.366248614927e-04
   80.85              8.212239804417e-04
   81.35              8.060124156913e-04
   81.85              7.909866977918e-04
   82.35              7.761434415548e-04
   82.85              7.614793435101e-04
   83.35              7.469911794551e-04
   83.85              7.326758020913e-04
   84.35              7.185301387449e-04
   84.85              7.045511891680e-04
   85.35              6.907360234175e-04
   85.85              6.770817798073e-04
   86.35              6.635856629326e-04
   86.85              6.502449417617e-04
   87.35              6.370569477937e-04
   87.85              6.240190732789e-04
   88.35              6.111287695000e-04
   88.85              5.983835451109e-04
   89.35              5.857809645314e-04
   89.85              5.733186463957e-04
   90.35              5.609942620523e-04
   90.85              5.488055341134e-04
   91.35              5.367502350517e-04
   91.85              5.248261858438e-04
   92.35              5.130312546565e-04
   92.85              5.013633555767e-04
   93.35              4.898204473816e-04
   93.85              4.784005323479e-04
   94.35              4.671016550993e-04
   94.85              4.559219014907e-04
   95.35              4.448593975267e-04
   95.85              4.339123083145e-04
   96.35              4.230788370495e-04
   96.85              4.123572240320e-04
   97.35              4.017457457141e-04
   97.85              3.912427137766e-04
   98.35              3.808464742330e-04
   98.85              3.705554065614e-04
   99.35              3.603679228623e-04
   99.85              3.502824670420e-04
  100.35              3.402975140201e-04
  100.85              3.304115689607e-04
  101.35              3.206231665265e-04
  101.85              3.109308701545e-04
  102.35              3.013332713533e-04
  102.85              2.918289890208e-04
  103.35              2.824166687814e-04
  103.85              2.730949823432e-04
  104.35              2.638626268722e-04
  104.85              2.547183243861e-04
  105.35              2.456608211643e-04
  105.85              2.366888871746e-04
  106.35              2.278013155168e-04
  106.85              2.189969218810e-04
  107.35              2.102745440220e-04
  107.85              2.016330412474e-04
  108.35              1.930712939207e-04
  108.85              1.845882029773e-04
  109.35              1.761826894546e-04
  109.85              1.678536940340e-04
  110.35              1.596001765963e-04
  110.85              1.514211157887e-04
  111.35              1.433155086031e-04
  111.85              1.352823699663e-04
  112.35              1.273207323409e-04
  112.85              1.194296453370e-04
  113.35              1.116081753335e-04
  113.85              1.038554051105e-04
  114.35              9.617043349016e-05
  114.85              8.855237498802e-05
  115.35              8.100035947247e-05
  115.85              7.351353183361e-05
  116.35              6.609105166049e-05
  116.85              5.873209292659e-05
  117.35              5.143584368340e-05
  117.85              4.420150576174e-05
  118.35              3.702829448074e-05
  118.85              2.991543836407e-05
  119.35              2.286217886338e-05
  119.85              1.586777008860e-05
  120.35              8.931478545021e-06
  120.85              2.052582876853e-06
