# header:
#   title: bremsstrahlung for E-incident 124 MeV
# datablock:
#   columns: 2
#   entries: 248
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.673209225812e-01
    0.85              2.326581200786e-01
    1.35              1.458936898001e-01
    1.85              1.060289515640e-01
    2.35              8.312793172631e-02
    2.85              6.826235744568e-02
    3.35              5.783426802493e-02
    3.85              5.011477325893e-02
    4.35              4.416987499086e-02
    4.85              3.945072894301e-02
    5.35              3.561366626858e-02
    5.85              3.243251174364e-02
    6.35              2.975232643522e-02
    6.85              2.746340905503e-02
    7.35              2.548590900549e-02
    7.85              2.376031979028e-02
    8.35              2.224138796611e-02
    8.85              2.089408685654e-02
    9.35              1.969088212232e-02
    9.85              1.860983015300e-02
   10.35              1.763322764932e-02
   10.85              1.674663459298e-02
   11.35              1.593815546230e-02
   11.85              1.519790241861e-02
   12.35              1.451758889262e-02
   12.85              1.389021805348e-02
   13.35              1.330984128468e-02
   13.85              1.277136897573e-02
   14.35              1.227042086949e-02
   14.85              1.180320664246e-02
   15.35              1.136642982436e-02
   15.85              1.095720990330e-02
   16.35              1.057301872359e-02
   16.85              1.021162820736e-02
   17.35              9.871067115697e-03
   17.85              9.549585076789e-03
   18.35              9.245622495043e-03
   18.85              8.957785249199e-03
   19.35              8.684823313217e-03
   19.85              8.425612608267e-03
   20.35              8.179139530096e-03
   20.85              7.944487702676e-03
   21.35              7.720826593168e-03
   21.85              7.507401690046e-03
   22.35              7.303525999590e-03
   22.85              7.108572658827e-03
   23.35              6.921968497539e-03
   23.85              6.743188410100e-03
   24.35              6.571750420708e-03
   24.85              6.407211344370e-03
   25.35              6.249162961379e-03
   25.85              6.097228635756e-03
   26.35              5.951060318696e-03
   26.85              5.810335886816e-03
   27.35              5.674756772371e-03
   27.85              5.544045848750e-03
   28.35              5.417945539720e-03
   28.85              5.296216125283e-03
   29.35              5.178634220707e-03
   29.85              5.064991408412e-03
   30.35              4.955093005089e-03
   30.85              4.848756948713e-03
   31.35              4.745812792062e-03
   31.85              4.646100791036e-03
   32.35              4.549471077523e-03
   32.85              4.455782907799e-03
   33.35              4.364903978547e-03
   33.85              4.276709803483e-03
   34.35              4.191083144433e-03
   34.85              4.107913491380e-03
   35.35              4.027096586647e-03
   35.85              3.948533988879e-03
   36.35              3.872132673031e-03
   36.85              3.797804662904e-03
   37.35              3.725466693209e-03
   37.85              3.655039898407e-03
   38.35              3.586449525895e-03
   38.85              3.519624671336e-03
   39.35              3.454498034174e-03
   39.85              3.391005691546e-03
   40.35              3.329086889008e-03
   40.85              3.268683846629e-03
   41.35              3.209741579158e-03
   41.85              3.152207729068e-03
   42.35              3.096032411449e-03
   42.85              3.041168069737e-03
   43.35              2.987569341443e-03
   43.85              2.935192933065e-03
   44.35              2.883997503456e-03
   44.85              2.833943554997e-03
   45.35              2.784993331973e-03
   45.85              2.737110725590e-03
   46.35              2.690261185149e-03
   46.85              2.644411634899e-03
   47.35              2.599530396164e-03
   47.85              2.555587114352e-03
   48.35              2.512552690488e-03
   48.85              2.470399216958e-03
   49.35              2.429099917158e-03
   49.85              2.388629088769e-03
   50.35              2.348962050417e-03
   50.85              2.310075091481e-03
   51.35              2.271945424833e-03
   51.85              2.234551142305e-03
   52.35              2.197871172720e-03
   52.85              2.161885242294e-03
   53.35              2.126573837274e-03
   53.85              2.091918168652e-03
   54.35              2.057900138828e-03
   54.85              2.024502310093e-03
   55.35              1.991707874832e-03
   55.85              1.959500627311e-03
   56.35              1.927864936977e-03
   56.85              1.896785723167e-03
   57.35              1.866248431131e-03
   57.85              1.836239009313e-03
   58.35              1.806743887782e-03
   58.85              1.777749957781e-03
   59.35              1.749244552296e-03
   59.85              1.721215427605e-03
   60.35              1.693650745741e-03
   60.85              1.666539057828e-03
   61.35              1.639869288218e-03
   61.85              1.613630719410e-03
   62.35              1.587812977689e-03
   62.85              1.562406019447e-03
   63.35              1.537400118162e-03
   63.85              1.512785851980e-03
   64.35              1.488554091877e-03
   64.85              1.464695990372e-03
   65.35              1.441202970757e-03
   65.85              1.418066716816e-03
   66.35              1.395279163010e-03
   66.85              1.372832485102e-03
   67.35              1.350719091201e-03
   67.85              1.328931613202e-03
   68.35              1.307462898597e-03
   68.85              1.286306002650e-03
   69.35              1.265454180905e-03
   69.85              1.244900882021e-03
   70.35              1.224639740903e-03
   70.85              1.204664572136e-03
   71.35              1.184969363689e-03
   71.85              1.165548270877e-03
   72.35              1.146395610586e-03
   72.85              1.127505855721e-03
   73.35              1.108873629892e-03
   73.85              1.090493702315e-03
   74.35              1.072360982909e-03
   74.85              1.054470517604e-03
   75.35              1.036817483822e-03
   75.85              1.019397186148e-03
   76.35              1.002205052164e-03
   76.85              9.852366284457e-04
   77.35              9.684875767214e-04
   77.85              9.519536701702e-04
   78.35              9.356307898673e-04
   78.85              9.195149213627e-04
   79.35              9.036021513901e-04
   79.85              8.878886646982e-04
   80.35              8.723707410019e-04
   80.85              8.570447520452e-04
   81.35              8.419071587732e-04
   81.85              8.269545086079e-04
   82.35              8.121834328222e-04
   82.85              7.975906440103e-04
   83.35              7.831729336485e-04
   83.85              7.689271697431e-04
   84.35              7.548502945620e-04
   84.85              7.409393224473e-04
   85.35              7.271913377037e-04
   85.85              7.136034925610e-04
   86.35              7.001730052080e-04
   86.85              6.868971578936e-04
   87.35              6.737732950934e-04
   87.85              6.607988217389e-04
   88.35              6.479712015066e-04
   88.85              6.352879551656e-04
   89.35              6.227466589794e-04
   89.85              6.103449431626e-04
   90.35              5.980804903875e-04
   90.85              5.859510343408e-04
   91.35              5.739543583275e-04
   91.85              5.620882939201e-04
   92.35              5.503507196526e-04
   92.85              5.387395597551e-04
   93.35              5.272527829311e-04
   93.85              5.158884011717e-04
   94.35              5.046444686096e-04
   94.85              4.935190804077e-04
   95.35              4.825103716834e-04
   95.85              4.716165164671e-04
   96.35              4.608357266914e-04
   96.85              4.501662512139e-04
   97.35              4.396063748682e-04
