# header:
#   title: bremsstrahlung for E-incident 61 MeV
# datablock:
#   columns: 2
#   entries: 122
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              6.582684177992e-01
    0.85              2.688171449632e-01
    1.35              1.678482964502e-01
    1.85              1.214572038902e-01
    2.35              9.480700178122e-02
    2.85              7.750774778067e-02
    3.35              6.537245019819e-02
    3.85              5.638917796181e-02
    4.35              4.947102577978e-02
    4.85              4.397929672805e-02
    5.35              3.951405908787e-02
    5.85              3.581210993319e-02
    6.35              3.269314489735e-02
    6.85              3.002950322441e-02
    7.35              2.772826177908e-02
    7.85              2.572017211023e-02
    8.35              2.395257222208e-02
    8.85              2.238470113484e-02
    9.35              2.098451679491e-02
    9.85              1.972648314938e-02
   10.35              1.858999864836e-02
   10.85              1.755825926263e-02
   11.35              1.661742202542e-02
   11.85              1.575598033566e-02
   12.35              1.496429100944e-02
   12.85              1.423421174752e-02
   13.35              1.355882007076e-02
   13.85              1.293219313601e-02
   14.35              1.234923358347e-02
   14.85              1.180553056645e-02
   15.35              1.129724794142e-02
   15.85              1.082103362081e-02
   16.35              1.037394555834e-02
   16.85              9.953390912046e-03
   17.35              9.557075726629e-03
   17.85              9.182963072607e-03
   18.35              8.829238029160e-03
   18.85              8.494278240006e-03
   19.35              8.176629034272e-03
   19.85              7.874982307415e-03
   20.35              7.588158515540e-03
   20.85              7.315091260445e-03
   21.35              7.054814040717e-03
   21.85              6.806448821892e-03
   22.35              6.569196140823e-03
   22.85              6.342326509253e-03
   23.35              6.125172921861e-03
   23.85              5.917124306687e-03
   24.35              5.717619782486e-03
   24.85              5.526143609359e-03
   25.35              5.342220736947e-03
   25.85              5.165412869271e-03
   26.35              4.995314977597e-03
   26.85              4.831552202932e-03
   27.35              4.673777098273e-03
   27.85              4.521667167928e-03
   28.35              4.374922667225e-03
   28.85              4.233264631018e-03
   29.35              4.096433103711e-03
   29.85              3.964185547167e-03
   30.35              3.836295405996e-03
   30.85              3.712550812351e-03
   31.35              3.592753414675e-03
   31.85              3.476717316769e-03
   32.35              3.364268115244e-03
   32.85              3.255242024876e-03
   33.35              3.149485082645e-03
   33.85              3.046852422312e-03
   34.35              2.947207612352e-03
   34.85              2.850422050885e-03
   35.35              2.756374411948e-03
   35.85              2.664950138114e-03
   36.35              2.576040974978e-03
   36.85              2.489544543541e-03
   37.35              2.405363946948e-03
   37.85              2.323407408390e-03
   38.35              2.243587937330e-03
   38.85              2.165823021509e-03
   39.35              2.090034342431e-03
   39.85              2.016147512264e-03
   40.35              1.944091830303e-03
   40.85              1.873800057326e-03
   41.35              1.805208206308e-03
   41.85              1.738255348145e-03
   42.35              1.672883431143e-03
   42.85              1.609037113137e-03
   43.35              1.546663605236e-03
   43.85              1.485712526249e-03
   44.35              1.426135766968e-03
   44.85              1.367887363525e-03
   45.35              1.310923379121e-03
   45.85              1.255201793504e-03
   46.35              1.200682399594e-03
   46.85              1.147326706729e-03
   47.35              1.095097850037e-03
   47.85              1.043960505503e-03
   48.35              9.938808102864e-04
   48.85              9.448262879505e-04
   49.35              8.967657782253e-04
   49.85              8.496693710022e-04
   50.35              8.035083442601e-04
   50.85              7.582551056546e-04
   51.35              7.138831375184e-04
   51.85              6.703669450455e-04
   52.35              6.276820074431e-04
   52.85              5.858047318578e-04
   53.35              5.447124098917e-04
   53.85              5.043831765415e-04
   54.35              4.647959714038e-04
   54.85              4.259305020025e-04
   55.35              3.877672091034e-04
   55.85              3.502872338928e-04
   56.35              3.134723869024e-04
   56.85              2.773051185750e-04
   57.35              2.417684913692e-04
   57.85              2.068461533114e-04
   58.35              1.725223129066e-04
   58.85              1.387817153294e-04
   59.35              1.056096198176e-04
   59.85              7.299177819905e-05
   60.35              4.091441448635e-05
   60.85              9.364205477217e-06
