# header:
#   title: bremsstrahlung for E-incident 163 MeV
# datablock:
#   columns: 2
#   entries: 326
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.384562180717e-01
    0.85              2.210356884405e-01
    1.35              1.387414770546e-01
    1.85              1.009306231746e-01
    2.35              7.920949434990e-02
    2.85              6.510981423563e-02
    3.35              5.521899385697e-02
    3.85              4.789721773250e-02
    4.35              4.225860853320e-02
    4.85              3.778259916881e-02
    5.35              3.414322706879e-02
    5.85              3.112596985766e-02
    6.35              2.858387126246e-02
    6.85              2.641288195123e-02
    7.35              2.453726533540e-02
    7.85              2.290058077255e-02
    8.35              2.145990633698e-02
    8.85              2.018201997323e-02
    9.35              1.904080594785e-02
    9.85              1.801545121438e-02
   10.35              1.708916457111e-02
   10.85              1.624824996869e-02
   11.35              1.548142475855e-02
   11.85              1.477931053661e-02
   12.35              1.413404766867e-02
   12.85              1.353899980992e-02
   13.35              1.298852482447e-02
   13.85              1.247779532534e-02
   14.35              1.200265673208e-02
   14.85              1.155951400368e-02
   15.35              1.114524050840e-02
   15.85              1.075710414216e-02
   16.35              1.039270700321e-02
   16.85              1.004993580723e-02
   17.35              9.726920876141e-03
   17.85              9.422002019627e-03
   18.35              9.133699994530e-03
   18.85              8.860692506574e-03
   19.35              8.601793932724e-03
   19.85              8.355938108187e-03
   20.35              8.122163650948e-03
   20.85              7.899601397894e-03
   21.35              7.687463606341e-03
   21.85              7.485034638200e-03
   22.35              7.291662894585e-03
   22.85              7.106753809333e-03
   23.35              6.929763742722e-03
   23.85              6.760194643264e-03
   24.35              6.597589367193e-03
   24.85              6.441527562995e-03
   25.35              6.291622042987e-03
   25.85              6.147515575978e-03
   26.35              6.008878045097e-03
   26.85              5.875403923188e-03
   27.35              5.746810025115e-03
   27.85              5.622833502197e-03
   28.35              5.503230048871e-03
   28.85              5.387772295833e-03
   29.35              5.276248367430e-03
   29.85              5.168460584032e-03
   30.35              5.064224292674e-03
   30.85              4.963366811408e-03
   31.35              4.865726474681e-03
   31.85              4.771151768620e-03
   32.35              4.679500546517e-03
   32.85              4.590639315955e-03
   33.35              4.504442590057e-03
   33.85              4.420792296239e-03
   34.35              4.339577236594e-03
   34.85              4.260692594729e-03
   35.35              4.184039484458e-03
   35.85              4.109524536259e-03
   36.35              4.037059517859e-03
   36.85              3.966560985711e-03
   37.35              3.897949964465e-03
   37.85              3.831151651837e-03
   38.35              3.766095146580e-03
   38.85              3.702713197442e-03
   39.35              3.640941971281e-03
   39.85              3.580720838625e-03
   40.35              3.521992175180e-03
   40.85              3.464701177914e-03
   41.35              3.408795694488e-03
   41.85              3.354226064908e-03
   42.35              3.300944974396e-03
   42.85              3.248907316569e-03
   43.35              3.198070066073e-03
   43.85              3.148392159944e-03
   44.35              3.099834386986e-03
   44.85              3.052359284552e-03
   45.35              3.005931042149e-03
   45.85              2.960515411357e-03
   46.35              2.916079621575e-03
   46.85              2.872592301159e-03
   47.35              2.830023403561e-03
   47.85              2.788344138096e-03
   48.35              2.747526905009e-03
   48.85              2.707545234524e-03
   49.35              2.668373729600e-03
   49.85              2.629988012138e-03
   50.35              2.592364672381e-03
   50.85              2.555481221311e-03
   51.35              2.519316045822e-03
   51.85              2.483848366485e-03
   52.35              2.449058197737e-03
   52.85              2.414926310328e-03
   53.35              2.381434195878e-03
   53.85              2.348564033415e-03
   54.35              2.316298657750e-03
   54.85              2.284621529590e-03
   55.35              2.253516707268e-03
   55.85              2.222968819992e-03
   56.35              2.192963042518e-03
   56.85              2.163485071155e-03
   57.35              2.134521101037e-03
   57.85              2.106057804559e-03
   58.35              2.078082310935e-03
   58.85              2.050582186786e-03
   59.35              2.023545417719e-03
   59.85              1.996960390826e-03
   60.35              1.970815878048e-03
   60.85              1.945101020370e-03
   61.35              1.919805312776e-03
   61.85              1.894918589945e-03
   62.35              1.870431012628e-03
   62.85              1.846333054681e-03
   63.35              1.822615490702e-03
   63.85              1.799269384264e-03
   64.35              1.776286076683e-03
   64.85              1.753657176312e-03
   65.35              1.731374548327e-03
   65.85              1.709430304972e-03
   66.35              1.687816796258e-03
   66.85              1.666526601062e-03
   67.35              1.645552518639e-03
   67.85              1.624887560495e-03
   68.35              1.604524942632e-03
   68.85              1.584458078115e-03
   69.35              1.564680569971e-03
   69.85              1.545186204392e-03
   70.35              1.525968944223e-03
   70.85              1.507022922729e-03
   71.35              1.488342437627e-03
   71.85              1.469921945358e-03
   72.35              1.451756055608e-03
   72.85              1.433839526047e-03
   73.35              1.416167257285e-03
   73.85              1.398734288031e-03
   74.35              1.381535790456e-03
   74.85              1.364567065727e-03
   75.35              1.347823539735e-03
   75.85              1.331300758975e-03
   76.35              1.314994386609e-03
   76.85              1.298900198658e-03
   77.35              1.283014080364e-03
   77.85              1.267332022678e-03
   78.35              1.251850118886e-03
   78.85              1.236564561370e-03
   79.35              1.221471638479e-03
   79.85              1.206567731529e-03
   80.35              1.191849311909e-03
   80.85              1.177312938296e-03
   81.35              1.162955253971e-03
   81.85              1.148772984237e-03
   82.35              1.134762933929e-03
   82.85              1.120921985014e-03
   83.35              1.107247094273e-03
   83.85              1.093735291079e-03
   84.35              1.080383675237e-03
   84.85              1.067189414915e-03
   85.35              1.054149744638e-03
   85.85              1.041261963356e-03
   86.35              1.028523432582e-03
   86.85              1.015931574585e-03
   87.35              1.003483870658e-03
   87.85              9.911778594344e-04
   88.35              9.790111352643e-04
   88.85              9.669813466505e-04
   89.35              9.550861947307e-04
   89.85              9.433234318139e-04
   90.35              9.316908599643e-04
   90.85              9.201863296320e-04
   91.35              9.088077383291e-04
   91.85              8.975530293484e-04
   92.35              8.864201905246e-04
   92.85              8.754072530343e-04
   93.35              8.645122902360e-04
   93.85              8.537334165458e-04
   94.35              8.430687863499e-04
   94.85              8.325165929511e-04
   95.35              8.220750675480e-04
   95.85              8.117424782472e-04
   96.35              8.015171291052e-04
   96.85              7.913973592006e-04
   97.35              7.813815417347e-04
   97.85              7.714680831596e-04
   98.35              7.616554223331e-04
   98.85              7.519420296990e-04
   99.35              7.423264064926e-04
   99.85              7.328070839693e-04
  100.35              7.233826226570e-04
  100.85              7.140516116304e-04
  101.35              7.048126678067e-04
  101.85              6.956644352627e-04
  102.35              6.866055845706e-04
  102.85              6.776348121545e-04
  103.35              6.687508396651e-04
  103.85              6.599524133720e-04
  104.35              6.512383035742e-04
  104.85              6.426073040273e-04
  105.35              6.340582313864e-04
  105.85              6.255899246655e-04
  106.35              6.172012447122e-04
  106.85              6.088910736961e-04
  107.35              6.006583146132e-04
  107.85              5.925018908022e-04
  108.35              5.844207454759e-04
  108.85              5.764138412642e-04
  109.35              5.684801597704e-04
  109.85              5.606187011396e-04
  110.35              5.528284836383e-04
  110.85              5.451085432456e-04
  111.35              5.374579332561e-04
  111.85              5.298757238924e-04
  112.35              5.223610019284e-04
  112.85              5.149128703230e-04
  113.35              5.075304478627e-04
  113.85              5.002128688145e-04
  114.35              4.929592825870e-04
  114.85              4.857688534011e-04
  115.35              4.786407599689e-04
  115.85              4.715741951808e-04
  116.35              4.645683658014e-04
  116.85              4.576224921719e-04
  117.35              4.507358079214e-04
  117.85              4.439075596850e-04
  118.35              4.371370068286e-04
  118.85              4.304234211818e-04
  119.35              4.237660867763e-04
  119.85              4.171642995915e-04
  120.35              4.106173673065e-04
  120.85              4.041246090577e-04
  121.35              3.976853552033e-04
  121.85              3.912989470924e-04
  122.35              3.849647368411e-04
  122.85              3.786820871127e-04
  123.35              3.724503709047e-04
  123.85              3.662689713394e-04
  124.35              3.601372814610e-04
  124.85              3.540547040366e-04
  125.35              3.480206513623e-04
  125.85              3.420345450739e-04
  126.35              3.360958159624e-04
  126.85              3.302039037930e-04
  127.35              3.243582571294e-04
  127.85              3.185583331617e-04
  128.35              3.128035975381e-04
  128.85              3.070935242011e-04
  129.35              3.014275952269e-04
  129.85              2.958053006692e-04
  130.35              2.902261384057e-04
  130.85              2.846896139892e-04
  131.35              2.791952405008e-04
  131.85              2.737425384078e-04
  132.35              2.683310354239e-04
  132.85              2.629602663730e-04
  133.35              2.576297730555e-04
  133.85              2.523391041183e-04
  134.35              2.470878149277e-04
  134.85              2.418754674440e-04
  135.35              2.367016301006e-04
  135.85              2.315658776843e-04
  136.35              2.264677912189e-04
  136.85              2.214069578516e-04
  137.35              2.163829707411e-04
  137.85              2.113954289487e-04
  138.35              2.064439373319e-04
  138.85              2.015281064398e-04
  139.35              1.966475524109e-04
  139.85              1.918018968734e-04
  140.35              1.869907668475e-04
  140.85              1.822137946492e-04
  141.35              1.774706177972e-04
  141.85              1.727608789208e-04
  142.35              1.680842256706e-04
  142.85              1.634403106301e-04
  143.35              1.588287912298e-04
  143.85              1.542493296635e-04
  144.35              1.497015928049e-04
  144.85              1.451852521276e-04
  145.35              1.406999836255e-04
  145.85              1.362454677358e-04
  146.35              1.318213892624e-04
  146.85              1.274274373023e-04
  147.35              1.230633051723e-04
  147.85              1.187286903377e-04
  148.35              1.144232943426e-04
  148.85              1.101468227411e-04
  149.35              1.058989850305e-04
  149.85              1.016794945853e-04
  150.35              9.748806859259e-05
  150.85              9.332442798931e-05
  151.35              8.918829739994e-05
  151.85              8.507940507589e-05
  152.35              8.099748283601e-05
  152.85              7.694226600824e-05
  153.35              7.291349337236e-05
  153.85              6.891090710396e-05
  154.35              6.493425271938e-05
  154.85              6.098327902182e-05
  155.35              5.705773804842e-05
  155.85              5.315738501838e-05
  156.35              4.928197828211e-05
  156.85              4.543127927128e-05
  157.35              4.160505244991e-05
  157.85              3.780306526630e-05
  158.35              3.402508810596e-05
  158.85              3.027089424533e-05
  159.35              2.654025980649e-05
  159.85              2.283296371258e-05
  160.35              1.914878764421e-05
  160.85              1.548751599653e-05
  161.35              1.184893583721e-05
  161.85              8.232836865164e-06
  162.35              4.639011370000e-06
  162.85              1.067254192276e-06
