# header:
#   title: bremsstrahlung for E-incident 188 MeV
# datablock:
#   columns: 2
#   entries: 376
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.245034428930e-01
    0.85              2.153965409200e-01
    1.35              1.352577144826e-01
    1.85              9.843717260595e-02
    2.35              7.728494642148e-02
    2.85              6.355455398596e-02
    3.35              5.392278615805e-02
    3.85              4.679277620752e-02
    4.35              4.130184900424e-02
    4.85              3.694307173978e-02
    5.35              3.339901919764e-02
    5.85              3.046078760289e-02
    6.35              2.798526964510e-02
    6.85              2.587114117020e-02
    7.35              2.404464922249e-02
    7.85              2.245083140826e-02
    8.35              2.104788997896e-02
    8.85              1.980347300495e-02
    9.35              1.869214875543e-02
    9.85              1.769364930282e-02
   10.35              1.679162322727e-02
   10.85              1.597273319555e-02
   11.35              1.522599206530e-02
   11.85              1.454226706419e-02
   12.35              1.391390441135e-02
   12.85              1.333444157585e-02
   13.35              1.279838419619e-02
   13.85              1.230103132048e-02
   14.35              1.183833718175e-02
   14.85              1.140680089748e-02
   15.35              1.100337772619e-02
   15.85              1.062540712092e-02
   16.35              1.027055398386e-02
   16.85              9.936760380150e-03
   17.35              9.622205600866e-03
   17.85              9.325272938067e-03
   18.35              9.044521891770e-03
   18.85              8.778664800184e-03
   19.35              8.526547093176e-03
   19.85              8.287130530098e-03
   20.35              8.059478908694e-03
   20.85              7.842745830283e-03
   21.35              7.636164184117e-03
   21.85              7.439037075532e-03
   22.35              7.250729971806e-03
   22.85              7.070663879184e-03
   23.35              6.898309396524e-03
   23.85              6.733181516910e-03
   24.35              6.574835069725e-03
   24.85              6.422860712969e-03
   25.35              6.276881399872e-03
   25.85              6.136549255561e-03
   26.35              6.001542809326e-03
   26.85              5.871564536135e-03
   27.35              5.746338667814e-03
   27.85              5.625609240007e-03
   28.35              5.509138345808e-03
   28.85              5.396704570993e-03
   29.35              5.288101589187e-03
   29.85              5.183136898229e-03
   30.35              5.081630681437e-03
   30.85              4.983414779614e-03
   31.35              4.888331761422e-03
   31.85              4.796234081321e-03
   32.35              4.706983315596e-03
   32.85              4.620449468159e-03
   33.35              4.536510338786e-03
   33.85              4.455050947356e-03
   34.35              4.375963008369e-03
   34.85              4.299144450702e-03
   35.35              4.224498978117e-03
   35.85              4.151935666553e-03
   36.35              4.081368594647e-03
   36.85              4.012716504339e-03
   37.35              3.945902488739e-03
   37.85              3.880853704726e-03
   38.35              3.817501108041e-03
