# header:
#   title: bremsstrahlung for E-incident 10 MeV
# datablock:
#   columns: 2
#   entries: 20
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              1.087140653270e+00
    0.85              4.244520502403e-01
    1.35              2.526438938994e-01
    1.85              1.737050112562e-01
    2.35              1.283571425038e-01
    2.85              9.892080664694e-02
    3.35              7.827143671751e-02
    3.85              6.298553949702e-02
    4.35              5.121364163757e-02
    4.85              4.186893921305e-02
    5.35              3.427091013891e-02
    5.85              2.797168945351e-02
    6.35              2.266447202566e-02
    6.85              1.813203086464e-02
    7.35              1.421624836499e-02
    7.85              1.079929166147e-02
    8.35              7.791551329630e-03
    8.85              5.123668662405e-03
    9.35              2.741121039803e-03
    9.85              6.004564245723e-04
