# header:
#   title: bremsstrahlung for E-incident 41 MeV
# datablock:
#   columns: 2
#   entries: 82
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              7.224613749834e-01
    0.85              2.938250046148e-01
    1.35              1.826970567415e-01
    1.85              1.316382698808e-01
    2.35              1.023066263651e-01
    2.85              8.326678759169e-02
    3.35              6.991048278052e-02
    3.85              6.002334805017e-02
    4.35              5.240911785554e-02
    4.85              4.636483203093e-02
    5.35              4.145031925765e-02
    5.85              3.737589413792e-02
    6.35              3.394311076933e-02
    6.85              3.101146365893e-02
    7.35              2.847868010097e-02
    7.85              2.626854413001e-02
    8.35              2.432309510167e-02
    8.85              2.259747082230e-02
    9.35              2.105640528939e-02
    9.85              1.967179311007e-02
   10.35              1.842095988528e-02
   10.85              1.728541082867e-02
   11.35              1.624991014709e-02
   11.85              1.530179348928e-02
   12.35              1.443044741104e-02
   12.85              1.362691036613e-02
   13.35              1.288356336204e-02
   13.85              1.219388762178e-02
   14.35              1.155227290871e-02
   14.85              1.095386457363e-02
   15.35              1.039444049491e-02
   15.85              9.870311310745e-03
   16.35              9.378238957415e-03
   16.85              8.915369711107e-03
   17.35              8.479178807526e-03
   17.85              8.067424369132e-03
   18.35              7.678108864710e-03
   18.85              7.309446702698e-03
   19.35              6.959836848800e-03
   19.85              6.627839582000e-03
   20.35              6.312156677205e-03
   20.85              6.011614439307e-03
   21.35              5.725149121216e-03
   21.85              5.451794344000e-03
   22.35              5.190670205585e-03
   22.85              4.940973819398e-03
   23.35              4.701971068594e-03
   23.85              4.472989397488e-03
   24.35              4.253411491109e-03
   24.85              4.042669717784e-03
   25.35              3.840241229403e-03
   25.85              3.645643630320e-03
   26.35              3.458431139362e-03
   26.85              3.278191180656e-03
   27.35              3.104541348411e-03
   27.85              2.937126698652e-03
   28.35              2.775617327545e-03
   28.85              2.619706201536e-03
   29.35              2.469107209293e-03
   29.85              2.323553409419e-03
   30.35              2.182795451387e-03
   30.85              2.046600150017e-03
   31.35              1.914749196377e-03
   31.85              1.787037990105e-03
   32.35              1.663274580009e-03
   32.85              1.543278701422e-03
   33.35              1.426880900154e-03
   33.85              1.313921734078e-03
   34.35              1.204251044453e-03
   34.85              1.097727289968e-03
   35.35              9.942169373074e-04
   35.85              8.935939027124e-04
   36.35              7.957390396331e-04
   36.85              7.005396680892e-04
   37.35              6.078891418343e-04
   37.85              5.176864498265e-04
   38.35              4.298358488750e-04
   38.85              3.442465246533e-04
   39.35              2.608322785566e-04
   39.85              1.795112381337e-04
   40.35              1.002055890471e-04
   40.85              2.284132671905e-05
