# header:
#   title: bremsstrahlung for E-incident 140 MeV
# datablock:
#   columns: 2
#   entries: 280
## photon energy  phi_norm_per_MeV
##    [MeV]            []
    0.35              5.541484933529e-01
    0.85              2.273618247090e-01
    1.35              1.426393550606e-01
    1.85              1.037128149518e-01
    2.35              8.135075999576e-02
    2.85              6.683504011199e-02
    3.35              5.665237093979e-02
    3.85              4.911455090323e-02
    4.35              4.330956305898e-02
    4.85              3.870147992489e-02
    5.35              3.495472074109e-02
    5.85              3.184843321264e-02
    6.35              2.923132482253e-02
    6.85              2.699627605142e-02
    7.35              2.506531554848e-02
    7.85              2.338033727522e-02
    8.35              2.189715280714e-02
    8.85              2.058155980438e-02
    9.35              1.940667193560e-02
    9.85              1.835106202305e-02
   10.35              1.739744340639e-02
   10.85              1.653171590648e-02
   11.35              1.574226395722e-02
   11.85              1.501943242562e-02
   12.35              1.435512976297e-02
   12.85              1.374252380559e-02
   13.35              1.317580593490e-02
   13.85              1.265000632203e-02
   14.35              1.216084779716e-02
   14.85              1.170462924029e-02
   15.35              1.127813176205e-02
   15.85              1.087854264206e-02
   16.35              1.050339322359e-02
   16.85              1.015050786557e-02
   17.35              9.817961721268e-03
   17.85              9.504045613060e-03
   18.35              9.207236649714e-03
   18.85              8.926173519968e-03
   19.35              8.659635616564e-03
   19.85              8.406525315348e-03
   20.35              8.165852866771e-03
   20.85              7.936723461291e-03
   21.35              7.718326112274e-03
   21.85              7.509924065271e-03
   22.35              7.310846494645e-03
   22.85              7.120481290348e-03
   23.35              6.938268771459e-03
   23.85              6.763696190470e-03
   24.35              6.596292914654e-03
   24.85              6.435626189174e-03
   25.35              6.281297401582e-03
   25.85              6.132938779854e-03
   26.35              5.990210466352e-03
   26.85              5.852797918715e-03
   27.35              5.720409595855e-03
   27.85              5.592774893205e-03
   28.35              5.469642296469e-03
   28.85              5.350777727349e-03
   29.35              5.235963058370e-03
   29.85              5.124994776961e-03
   30.35              5.017682781595e-03
   30.85              4.913849294993e-03
   31.35              4.813327881330e-03
   31.85              4.715962556007e-03
   32.35              4.621606977989e-03
   32.85              4.530123715893e-03
   33.35              4.441383580096e-03
   33.85              4.355265014043e-03
   34.35              4.271653538704e-03
   34.85              4.190441244867e-03
   35.35              4.111526328507e-03
   35.85              4.034812665045e-03
   36.35              3.960209418734e-03
   36.85              3.887630683857e-03
   37.35              3.816995154733e-03
   37.85              3.748225821886e-03
   38.35              3.681249691982e-03
   38.85              3.615997529386e-03
   39.35              3.552403617428e-03
   39.85              3.490405537639e-03
   40.35              3.429943965404e-03
   40.85              3.370962480616e-03
   41.35              3.313407392075e-03
   41.85              3.257227574467e-03
   42.35              3.202374316897e-03
   42.85              3.148801182024e-03
   43.35              3.096463874944e-03
   43.85              3.045320121048e-03
   44.35              2.995329552133e-03
   44.85              2.946453600139e-03
   45.35              2.898655397913e-03
   45.85              2.851899686467e-03
   46.35              2.806152728234e-03
   46.85              2.761382225886e-03
   47.35              2.717557246291e-03
   47.85              2.674648149238e-03
   48.35              2.632626520582e-03
   48.85              2.591465109504e-03
   49.35              2.551137769573e-03
   49.85              2.511619403361e-03
   50.35              2.472885910361e-03
   50.85              2.434914137971e-03
   51.35              2.397681835345e-03
   51.85              2.361167609915e-03
   52.35              2.325350886403e-03
   52.85              2.290211868162e-03
   53.35              2.255731500684e-03
   53.85              2.221891437151e-03
   54.35              2.188674005883e-03
   54.85              2.156062179560e-03
   55.35              2.124039546125e-03
   55.85              2.092590281238e-03
   56.35              2.061699122205e-03
   56.85              2.031351343279e-03
   57.35              2.001532732250e-03
   57.85              1.972229568257e-03
   58.35              1.943428600733e-03
   58.85              1.915117029429e-03
   59.35              1.887282485443e-03
   59.85              1.859913013203e-03
   60.35              1.832997053344e-03
   60.85              1.806523426433e-03
   61.35              1.780481317483e-03
   61.85              1.754860261224e-03
   62.35              1.729650128081e-03
   62.85              1.704841110819e-03
   63.35              1.680423711825e-03
   63.85              1.656388730983e-03
   64.35              1.632727254116e-03
   64.85              1.609430641966e-03
   65.35              1.586490519673e-03
   65.85              1.563898766739e-03
   66.35              1.541647507444e-03
   66.85              1.519729101691e-03
   67.35              1.498136136261e-03
   67.85              1.476861416452e-03
   68.35              1.455897958090e-03
   68.85              1.435238979877e-03
   69.35              1.414877896088e-03
   69.85              1.394808309561e-03
   70.35              1.375024005003e-03
   70.85              1.355518942570e-03
   71.35              1.336287251720e-03
   71.85              1.317323225321e-03
   72.35              1.298621314008e-03
   72.85              1.280176120763e-03
   73.35              1.261982395729e-03
   73.85              1.244035031224e-03
   74.35              1.226329056960e-03
   74.85              1.208859635459e-03
   75.35              1.191622057641e-03
   75.85              1.174611738595e-03
   76.35              1.157824213511e-03
   76.85              1.141255133776e-03
   77.35              1.124900263217e-03
   77.85              1.108755474488e-03
   78.35              1.092816745604e-03
   78.85              1.077080156591e-03
   79.35              1.061541886280e-03
   79.85              1.046198209210e-03
   80.35              1.031045492652e-03
   80.85              1.016080193738e-03
   81.35              1.001298856704e-03
   81.85              9.866981102258e-04
   82.35              9.722746648587e-04
   82.85              9.580253105642e-04
   83.35              9.439469143297e-04
   83.85              9.300364178713e-04
   84.35              9.162908354196e-04
   84.85              9.027072515825e-04
   85.35              8.892828192842e-04
   85.85              8.760147577756e-04
   86.35              8.629003507142e-04
   86.85              8.499369443097e-04
   87.35              8.371219455344e-04
   87.85              8.244528203934e-04
   88.35              8.119270922546e-04
   88.85              7.995423402344e-04
   89.35              7.872961976380e-04
   89.85              7.751863504518e-04
